Frame,Visibility,X,Y,Time,Hit
0,0,0,0,00:00:00.0,0
1,0,0,0,00:00:00.03333333333333333,0
2,0,0,0,00:00:00.06666666666666667,0
3,0,0,0,00:00:00.1,0
4,0,0,0,00:00:00.13333333333333333,0
5,0,0,0,00:00:00.16666666666666666,0
6,0,0,0,00:00:00.2,0
7,0,0,0,00:00:00.23333333333333334,0
8,0,0,0,00:00:00.26666666666666666,0
9,0,0,0,00:00:00.3,0
10,0,0,0,00:00:00.3333333333333333,0
11,0,0,0,00:00:00.36666666666666664,0
12,0,0,0,00:00:00.4,0
13,0,0,0,00:00:00.43333333333333335,0
14,0,0,0,00:00:00.4666666666666667,0
15,0,0,0,00:00:00.5,0
16,0,0,0,00:00:00.5333333333333333,0
17,1,1121,6,00:00:00.5666666666666667,0
18,1,1120,5,00:00:00.6,0
19,1,1112,11,00:00:00.6333333333333333,0
20,1,821,16,00:00:00.6666666666666666,0
21,1,1096,28,00:00:00.7,0
22,1,815,36,00:00:00.7333333333333333,0
23,1,787,10,00:00:00.7666666666666666,0
24,1,1076,12,00:00:00.8,1
25,1,1068,21,00:00:00.8333333333333334,0
26,1,782,28,00:00:00.8666666666666667,0
27,1,311,277,00:00:00.9,0
28,1,762,21,00:00:00.9333333333333333,0
29,1,742,5,00:00:00.9666666666666667,0
30,1,742,6,00:00:01.0,0
31,1,1026,21,00:00:01.0333333333333332,0
32,1,1023,6,00:00:01.0666666666666667,0
33,1,358,306,00:00:01.1,0
34,1,168,55,00:00:01.1333333333333333,0
35,1,387,317,00:00:01.1666666666666667,0
36,1,172,13,00:00:01.2,0
37,1,1026,7,00:00:01.2333333333333334,0
38,1,731,11,00:00:01.2666666666666666,0
39,1,221,28,00:00:01.3,0
40,1,728,20,00:00:01.3333333333333333,0
41,1,717,6,00:00:01.3666666666666667,0
42,1,441,348,00:00:01.4,0
43,1,640,8,00:00:01.4333333333333333,0
44,1,710,7,00:00:01.4666666666666666,0
45,1,1003,156,00:00:01.5,0
46,1,646,63,00:00:01.5333333333333332,0
47,1,313,188,00:00:01.5666666666666667,0
48,1,273,25,00:00:01.6,0
49,1,276,31,00:00:01.6333333333333333,0
50,1,638,121,00:00:01.6666666666666667,0
51,1,668,11,00:00:01.7,0
52,1,628,166,00:00:01.7333333333333334,0
53,1,623,186,00:00:01.7666666666666666,0
54,1,623,186,00:00:01.8,0
55,1,618,206,00:00:01.8333333333333333,0
56,1,611,226,00:00:01.8666666666666667,0
57,1,421,345,00:00:01.9,0
58,1,618,21,00:00:01.9333333333333333,1
59,1,605,21,00:00:01.9666666666666666,0
60,1,397,343,00:00:02.0,0
61,1,382,343,00:00:02.033333333333333,0
62,1,206,98,00:00:02.0666666666666664,0
63,1,347,343,00:00:02.1,0
64,1,537,17,00:00:02.1333333333333333,0
65,1,516,17,00:00:02.1666666666666665,0
66,1,517,18,00:00:02.2,0
67,1,497,18,00:00:02.2333333333333334,0
68,1,482,17,00:00:02.2666666666666666,0
69,1,473,17,00:00:02.3,0
70,1,475,17,00:00:02.3333333333333335,0
71,1,478,18,00:00:02.3666666666666667,0
72,1,135,195,00:00:02.4,0
73,1,137,197,00:00:02.433333333333333,0
74,1,551,137,00:00:02.466666666666667,0
75,1,281,351,00:00:02.5,0
76,1,498,38,00:00:02.533333333333333,0
77,1,501,41,00:00:02.5666666666666664,0
78,1,770,60,00:00:02.6,0
79,1,167,228,00:00:02.6333333333333333,0
80,1,176,242,00:00:02.6666666666666665,0
81,1,146,60,00:00:02.7,0
82,1,195,267,00:00:02.7333333333333334,0
83,1,1220,81,00:00:02.7666666666666666,0
84,1,170,95,00:00:02.8,0
85,1,563,127,00:00:02.8333333333333335,0
86,1,567,141,00:00:02.8666666666666667,0
87,1,190,142,00:00:02.9,0
88,1,236,351,00:00:02.933333333333333,0
89,1,236,367,00:00:02.966666666666667,0
90,1,373,512,00:00:03.0,0
91,1,238,381,00:00:03.033333333333333,0
92,1,581,216,00:00:03.0666666666666664,0
93,1,376,555,00:00:03.1,0
94,1,238,418,00:00:03.1333333333333333,0
95,1,228,386,00:00:03.1666666666666665,0
96,1,376,575,00:00:03.2,0
97,1,583,258,00:00:03.2333333333333334,0
98,1,201,247,00:00:03.2666666666666666,0
99,1,380,596,00:00:03.3,0
100,1,382,598,00:00:03.3333333333333335,0
101,1,251,456,00:00:03.3666666666666667,1
102,1,593,280,00:00:03.4,0
103,1,602,290,00:00:03.433333333333333,0
104,1,603,286,00:00:03.466666666666667,0
105,1,610,282,00:00:03.5,0
106,1,616,275,00:00:03.533333333333333,0
107,1,621,260,00:00:03.5666666666666664,0
108,1,1213,428,00:00:03.6,0
109,1,630,245,00:00:03.6333333333333333,0
110,1,631,225,00:00:03.6666666666666665,0
111,1,251,186,00:00:03.6999999999999997,0
112,1,247,166,00:00:03.7333333333333334,0
113,1,626,166,00:00:03.7666666666666666,0
114,1,727,332,00:00:03.8,0
115,1,888,161,00:00:03.8333333333333335,0
116,1,616,133,00:00:03.8666666666666667,0
117,1,881,312,00:00:03.9,0
118,1,600,110,00:00:03.933333333333333,0
119,1,588,98,00:00:03.966666666666667,0
120,1,223,178,00:00:04.0,0
121,1,192,70,00:00:04.033333333333333,0
122,1,563,78,00:00:04.066666666666666,0
123,1,820,82,00:00:04.1,0
124,1,155,41,00:00:04.133333333333333,0
125,1,526,48,00:00:04.166666666666667,0
126,1,1193,25,00:00:04.2,0
127,1,786,56,00:00:04.233333333333333,0
128,1,778,46,00:00:04.266666666666667,0
129,1,568,138,00:00:04.3,0
130,1,501,18,00:00:04.333333333333333,0
131,1,141,146,00:00:04.366666666666666,0
132,1,147,187,00:00:04.4,0
133,1,146,182,00:00:04.433333333333334,0
134,1,147,180,00:00:04.466666666666667,0
135,1,756,11,00:00:04.5,0
136,1,1145,3,00:00:04.533333333333333,0
137,1,755,2,00:00:04.566666666666666,0
138,1,497,12,00:00:04.6,0
139,1,498,15,00:00:04.633333333333333,0
140,1,497,12,00:00:04.666666666666667,0
141,1,495,10,00:00:04.7,0
142,1,502,20,00:00:04.733333333333333,0
143,1,498,17,00:00:04.766666666666667,0
144,1,508,36,00:00:04.8,0
145,1,493,13,00:00:04.833333333333333,0
146,1,490,12,00:00:04.866666666666666,0
147,1,727,7,00:00:04.9,0
148,1,722,5,00:00:04.933333333333334,0
149,1,475,6,00:00:04.966666666666667,0
150,1,630,538,00:00:05.0,0
151,1,478,21,00:00:05.033333333333333,0
152,1,622,536,00:00:05.066666666666666,0
153,1,616,536,00:00:05.1,0
