Frame,Visibility,X,Y,Time,Hit
0,0,0,0,00:00:00.0,0
1,0,0,0,00:00:00.03333333333333333,0
2,0,0,0,00:00:00.06666666666666667,0
3,0,0,0,00:00:00.1,0
4,0,0,0,00:00:00.13333333333333333,0
5,0,0,0,00:00:00.16666666666666666,0
6,1,591,357,00:00:00.2,0
7,1,586,365,00:00:00.23333333333333334,0
8,1,583,372,00:00:00.26666666666666666,0
9,1,582,372,00:00:00.3,0
10,1,578,381,00:00:00.3333333333333333,0
11,1,575,393,00:00:00.36666666666666664,0
12,1,570,403,00:00:00.4,0
13,1,566,417,00:00:00.43333333333333335,0
14,1,561,431,00:00:00.4666666666666667,0
15,1,561,431,00:00:00.5,1
16,1,558,446,00:00:00.5333333333333333,0
17,1,555,461,00:00:00.5666666666666667,0
18,0,0,0,00:00:00.6,0
19,0,0,0,00:00:00.6333333333333333,0
20,1,611,320,00:00:00.6666666666666666,0
21,1,611,317,00:00:00.7,0
22,1,626,285,00:00:00.7333333333333333,0
23,1,636,256,00:00:00.7666666666666666,0
24,1,648,230,00:00:00.8,0
25,1,658,211,00:00:00.8333333333333334,0
26,1,666,192,00:00:00.8666666666666667,0
27,1,666,193,00:00:00.9,0
28,1,676,178,00:00:00.9333333333333333,0
29,1,683,166,00:00:00.9666666666666667,0
30,1,691,157,00:00:01.0,0
31,1,696,150,00:00:01.0333333333333332,0
32,1,703,143,00:00:01.0666666666666667,0
33,1,702,143,00:00:01.1,0
34,1,708,138,00:00:01.1333333333333333,0
35,1,716,136,00:00:01.1666666666666667,0
36,1,721,136,00:00:01.2,0
37,1,726,136,00:00:01.2333333333333334,0
38,1,731,136,00:00:01.2666666666666666,0
39,1,731,136,00:00:01.3,0
40,1,736,138,00:00:01.3333333333333333,0
41,1,741,143,00:00:01.3666666666666667,0
42,1,743,147,00:00:01.4,0
43,1,748,153,00:00:01.4333333333333333,0
44,1,753,161,00:00:01.4666666666666666,0
45,1,752,161,00:00:01.5,0
46,1,756,168,00:00:01.5333333333333332,0
47,1,761,176,00:00:01.5666666666666667,0
48,1,765,185,00:00:01.6,0
49,1,772,217,00:00:01.6333333333333333,0
50,1,783,391,00:00:01.6666666666666667,1
51,1,781,258,00:00:01.7,0
52,1,787,291,00:00:01.7333333333333334,0
53,1,796,323,00:00:01.7666666666666666,0
54,1,801,348,00:00:01.8,0
55,1,807,376,00:00:01.8333333333333333,0
56,1,811,396,00:00:01.8666666666666667,0
57,1,811,396,00:00:01.9,0
58,1,813,418,00:00:01.9333333333333333,0
59,1,816,441,00:00:01.9666666666666666,0
60,1,820,463,00:00:02.0,0
61,1,823,486,00:00:02.033333333333333,0
62,0,0,0,00:00:02.0666666666666664,0
63,1,772,303,00:00:02.1,0
64,1,772,438,00:00:02.1333333333333333,1
65,0,0,0,00:00:02.1666666666666665,0
66,0,0,0,00:00:02.2,0
67,0,0,0,00:00:02.2333333333333334,0
68,0,0,0,00:00:02.2666666666666666,0
69,0,0,0,00:00:02.3,0
70,1,665,333,00:00:02.3333333333333335,0
71,1,648,323,00:00:02.3666666666666667,0
72,1,636,313,00:00:02.4,0
73,1,623,308,00:00:02.433333333333333,0
74,1,612,303,00:00:02.466666666666667,0
75,1,612,303,00:00:02.5,0
76,1,601,301,00:00:02.533333333333333,0
77,1,592,300,00:00:02.5666666666666664,0
78,1,583,298,00:00:02.6,0
79,1,576,301,00:00:02.6333333333333333,0
80,1,566,302,00:00:02.6666666666666665,0
81,1,567,303,00:00:02.7,0
82,1,561,306,00:00:02.7333333333333334,0
83,1,553,311,00:00:02.7666666666666666,0
84,1,546,316,00:00:02.8,0
85,1,541,323,00:00:02.8333333333333335,0
86,1,535,331,00:00:02.8666666666666667,0
87,1,535,331,00:00:02.9,0
88,1,531,341,00:00:02.933333333333333,0
89,1,526,351,00:00:02.966666666666667,0
90,1,521,361,00:00:03.0,0
91,1,515,373,00:00:03.033333333333333,0
92,1,511,382,00:00:03.0666666666666664,0
93,1,512,381,00:00:03.1,1
94,1,508,358,00:00:03.1333333333333333,0
95,1,506,322,00:00:03.1666666666666665,0
96,1,506,293,00:00:03.2,0
97,1,505,268,00:00:03.2333333333333334,0
98,0,0,0,00:00:03.2666666666666666,0
99,0,0,0,00:00:03.3,0
100,1,501,228,00:00:03.3333333333333335,0
101,1,501,213,00:00:03.3666666666666667,0
102,1,498,201,00:00:03.4,0
103,1,497,190,00:00:03.433333333333333,0
104,1,496,181,00:00:03.466666666666667,0
105,1,496,181,00:00:03.5,0
106,1,496,173,00:00:03.533333333333333,0
107,1,493,170,00:00:03.5666666666666664,0
108,1,493,166,00:00:03.6,0
109,1,492,163,00:00:03.6333333333333333,0
110,1,491,163,00:00:03.6666666666666665,0
111,1,491,163,00:00:03.6999999999999997,0
112,1,491,165,00:00:03.7333333333333334,0
113,1,488,167,00:00:03.7666666666666666,0
114,1,488,171,00:00:03.8,0
115,1,487,178,00:00:03.8333333333333335,0
116,1,486,186,00:00:03.8666666666666667,0
117,1,486,186,00:00:03.9,0
118,1,486,196,00:00:03.933333333333333,0
119,1,483,206,00:00:03.966666666666667,0
120,1,481,216,00:00:04.0,0
121,1,481,231,00:00:04.033333333333333,0
122,1,481,246,00:00:04.066666666666666,0
123,1,480,246,00:00:04.1,0
124,1,478,261,00:00:04.133333333333333,0
125,1,478,276,00:00:04.166666666666667,0
126,1,476,296,00:00:04.2,0
127,1,476,315,00:00:04.233333333333333,0
128,1,476,336,00:00:04.266666666666667,1
129,1,476,333,00:00:04.3,0
130,1,473,350,00:00:04.333333333333333,0
131,1,477,266,00:00:04.366666666666666,0
132,1,478,220,00:00:04.4,0
133,1,481,188,00:00:04.433333333333334,0
134,1,481,163,00:00:04.466666666666667,0
135,1,482,163,00:00:04.5,0
136,1,483,146,00:00:04.533333333333333,0
137,1,483,131,00:00:04.566666666666666,0
138,1,486,120,00:00:04.6,0
139,1,486,111,00:00:04.633333333333333,0
140,1,487,106,00:00:04.666666666666667,0
141,1,487,106,00:00:04.7,0
142,1,488,101,00:00:04.733333333333333,0
143,1,488,98,00:00:04.766666666666667,0
144,1,492,98,00:00:04.8,0
145,1,492,98,00:00:04.833333333333333,0
146,1,493,101,00:00:04.866666666666666,0
147,1,493,100,00:00:04.9,0
148,1,496,102,00:00:04.933333333333334,0
149,1,496,106,00:00:04.966666666666667,0
150,1,496,111,00:00:05.0,0
151,1,498,116,00:00:05.033333333333333,0
152,1,501,123,00:00:05.066666666666666,0
153,1,500,123,00:00:05.1,0
