Frame,Visibility,X,Y,Time,Hit
0,0,0,0,00:00:00.0,0
1,0,0,0,00:00:00.03333333333333333,0
2,0,0,0,00:00:00.06666666666666667,0
3,0,0,0,00:00:00.1,0
4,0,0,0,00:00:00.13333333333333333,0
5,0,0,0,00:00:00.16666666666666666,0
6,0,0,0,00:00:00.2,0
7,0,0,0,00:00:00.23333333333333334,0
8,0,0,0,00:00:00.26666666666666666,0
9,1,621,371,00:00:00.3,0
10,1,617,377,00:00:00.3333333333333333,0
11,1,616,386,00:00:00.36666666666666664,0
12,0,0,0,00:00:00.4,0
13,0,0,0,00:00:00.43333333333333335,0
14,0,0,0,00:00:00.4666666666666667,0
15,1,606,421,00:00:00.5,0
16,1,603,436,00:00:00.5333333333333333,0
17,1,601,451,00:00:00.5666666666666667,0
18,0,0,0,00:00:00.6,1
19,0,0,0,00:00:00.6333333333333333,0
20,0,0,0,00:00:00.6666666666666666,0
21,1,581,378,00:00:00.7,0
22,1,568,341,00:00:00.7333333333333333,0
23,1,562,308,00:00:00.7666666666666666,0
24,1,555,281,00:00:00.8,0
25,1,556,281,00:00:00.8333333333333334,0
26,1,551,261,00:00:00.8666666666666667,0
27,1,545,241,00:00:00.9,0
28,1,541,226,00:00:00.9333333333333333,0
29,1,536,213,00:00:00.9666666666666667,0
30,1,532,203,00:00:01.0,0
31,1,532,202,00:00:01.0333333333333332,0
32,1,531,196,00:00:01.0666666666666667,0
33,1,526,188,00:00:01.1,0
34,1,523,183,00:00:01.1333333333333333,0
35,1,521,181,00:00:01.1666666666666667,0
36,1,520,177,00:00:01.2,0
37,1,520,177,00:00:01.2333333333333334,0
38,1,517,178,00:00:01.2666666666666666,0
39,1,515,178,00:00:01.3,0
40,1,513,181,00:00:01.3333333333333333,0
41,1,511,183,00:00:01.3666666666666667,0
42,1,511,187,00:00:01.4,0
43,1,511,188,00:00:01.4333333333333333,0
44,1,508,193,00:00:01.4666666666666666,0
45,1,508,201,00:00:01.5,0
46,1,508,206,00:00:01.5333333333333332,0
47,1,483,283,00:00:01.5666666666666667,0
48,1,470,325,00:00:01.6,1
49,1,470,323,00:00:01.6333333333333333,0
50,1,458,361,00:00:01.6666666666666667,0
51,1,448,395,00:00:01.7,0
52,1,440,426,00:00:01.7333333333333334,0
53,1,433,451,00:00:01.7666666666666666,0
54,1,426,477,00:00:01.8,0
55,1,425,480,00:00:01.8333333333333333,0
56,1,420,503,00:00:01.8666666666666667,0
57,1,413,528,00:00:01.9,1
58,1,408,553,00:00:01.9333333333333333,0
59,1,403,571,00:00:01.9666666666666666,0
60,0,0,0,00:00:02.0,0
61,0,0,0,00:00:02.033333333333333,0
62,1,403,491,00:00:02.0666666666666664,0
63,1,403,450,00:00:02.1,0
64,1,406,425,00:00:02.1333333333333333,0
65,1,406,406,00:00:02.1666666666666665,0
66,1,407,388,00:00:02.2,0
67,1,406,386,00:00:02.2333333333333334,0
68,1,406,373,00:00:02.2666666666666666,0
69,1,408,361,00:00:02.3,0
70,1,408,352,00:00:02.3333333333333335,0
71,1,411,346,00:00:02.3666666666666667,0
72,1,411,341,00:00:02.4,0
73,1,411,340,00:00:02.433333333333333,0
74,1,411,336,00:00:02.466666666666667,0
75,1,411,333,00:00:02.5,0
76,1,412,332,00:00:02.533333333333333,0
77,1,413,333,00:00:02.5666666666666664,0
78,1,413,336,00:00:02.6,0
79,1,415,336,00:00:02.6333333333333333,0
80,1,416,341,00:00:02.6666666666666665,0
81,1,416,345,00:00:02.7,0
82,1,416,351,00:00:02.7333333333333334,0
83,1,418,356,00:00:02.7666666666666666,0
84,1,420,366,00:00:02.8,0
85,1,418,366,00:00:02.8333333333333335,0
86,1,418,373,00:00:02.8666666666666667,0
87,1,421,380,00:00:02.9,0
88,1,421,378,00:00:02.933333333333333,1
89,1,421,375,00:00:02.966666666666667,0
90,1,423,365,00:00:03.0,0
91,1,423,363,00:00:03.033333333333333,0
92,1,426,361,00:00:03.0666666666666664,0
93,1,428,357,00:00:03.1,0
94,1,428,353,00:00:03.1333333333333333,0
95,1,428,353,00:00:03.1666666666666665,0
96,1,428,351,00:00:03.2,0
97,1,428,351,00:00:03.2333333333333334,0
98,1,431,353,00:00:03.2666666666666666,0
99,1,433,355,00:00:03.3,0
100,1,435,356,00:00:03.3333333333333335,0
101,1,435,361,00:00:03.3666666666666667,0
102,1,436,366,00:00:03.4,0
103,1,435,368,00:00:03.433333333333333,0
104,1,433,376,00:00:03.466666666666667,0
105,1,436,383,00:00:03.5,0
106,1,436,392,00:00:03.533333333333333,0
107,1,436,402,00:00:03.5666666666666664,0
108,1,435,416,00:00:03.6,0
109,1,433,418,00:00:03.6333333333333333,0
110,1,433,431,00:00:03.6666666666666665,0
111,1,433,446,00:00:03.6999999999999997,0
112,1,435,458,00:00:03.7333333333333334,0
113,1,481,348,00:00:03.7666666666666666,0
114,1,516,281,00:00:03.8,1
115,1,513,281,00:00:03.8333333333333335,0
116,1,532,228,00:00:03.8666666666666667,0
117,1,553,185,00:00:03.9,0
118,1,570,148,00:00:03.933333333333333,0
119,1,585,117,00:00:03.966666666666667,0
120,0,0,0,00:00:04.0,0
121,0,0,0,00:00:04.033333333333333,0
122,1,611,68,00:00:04.066666666666666,0
123,1,621,50,00:00:04.1,0
124,1,631,33,00:00:04.133333333333333,0
125,1,641,18,00:00:04.166666666666667,0
126,1,651,11,00:00:04.2,0
127,1,650,7,00:00:04.233333333333333,0
128,0,0,0,00:00:04.266666666666667,0
129,0,0,0,00:00:04.3,0
130,0,0,0,00:00:04.333333333333333,0
131,0,0,0,00:00:04.366666666666666,0
132,0,0,0,00:00:04.4,0
133,0,0,0,00:00:04.433333333333334,0
134,0,0,0,00:00:04.466666666666667,0
135,0,0,0,00:00:04.5,0
136,0,0,0,00:00:04.533333333333333,0
137,0,0,0,00:00:04.566666666666666,0
138,0,0,0,00:00:04.6,0
139,0,0,0,00:00:04.633333333333333,0
140,0,0,0,00:00:04.666666666666667,0
141,0,0,0,00:00:04.7,0
142,0,0,0,00:00:04.733333333333333,0
143,1,743,5,00:00:04.766666666666667,0
144,1,750,12,00:00:04.8,0
145,1,751,12,00:00:04.833333333333333,0
146,1,753,21,00:00:04.866666666666666,0
147,1,761,31,00:00:04.9,0
148,1,763,43,00:00:04.933333333333334,0
149,1,768,56,00:00:04.966666666666667,0
150,1,772,68,00:00:05.0,0
151,1,773,68,00:00:05.033333333333333,0
152,1,776,81,00:00:05.066666666666666,0
153,1,781,93,00:00:05.1,0
