Frame,Visibility,X,Y,Time,Hit
0,0,0,0,00:00:00.0,0
1,0,0,0,00:00:00.03333333333333333,0
2,0,0,0,00:00:00.06666666666666667,0
3,0,0,0,00:00:00.1,0
4,0,0,0,00:00:00.13333333333333333,0
5,0,0,0,00:00:00.16666666666666666,0
6,1,725,263,00:00:00.2,0
7,1,725,263,00:00:00.23333333333333334,0
8,1,722,263,00:00:00.26666666666666666,0
9,0,0,0,00:00:00.3,0
10,0,0,0,00:00:00.3333333333333333,0
11,0,0,0,00:00:00.36666666666666664,0
12,1,717,281,00:00:00.4,0
13,0,0,0,00:00:00.43333333333333335,0
14,0,0,0,00:00:00.4666666666666667,0
15,0,0,0,00:00:00.5,0
16,0,0,0,00:00:00.5333333333333333,0
17,0,0,0,00:00:00.5666666666666667,0
18,0,0,0,00:00:00.6,0
19,0,0,0,00:00:00.6333333333333333,0
20,1,200,715,00:00:00.6666666666666666,0
21,0,0,0,00:00:00.7,0
22,0,0,0,00:00:00.7333333333333333,0
23,0,0,0,00:00:00.7666666666666666,0
24,0,0,0,00:00:00.8,0
25,0,0,0,00:00:00.8333333333333334,0
26,0,0,0,00:00:00.8666666666666667,0
27,0,0,0,00:00:00.9,0
28,0,0,0,00:00:00.9333333333333333,0
29,0,0,0,00:00:00.9666666666666667,0
30,0,0,0,00:00:01.0,0
31,0,0,0,00:00:01.0333333333333332,0
32,0,0,0,00:00:01.0666666666666667,0
33,0,0,0,00:00:01.1,0
34,0,0,0,00:00:01.1333333333333333,0
35,0,0,0,00:00:01.1666666666666667,0
36,0,0,0,00:00:01.2,0
37,0,0,0,00:00:01.2333333333333334,0
38,0,0,0,00:00:01.2666666666666666,0
39,0,0,0,00:00:01.3,0
40,0,0,0,00:00:01.3333333333333333,0
41,0,0,0,00:00:01.3666666666666667,0
42,0,0,0,00:00:01.4,0
43,0,0,0,00:00:01.4333333333333333,0
44,0,0,0,00:00:01.4666666666666666,0
45,0,0,0,00:00:01.5,0
46,0,0,0,00:00:01.5333333333333332,0
47,0,0,0,00:00:01.5666666666666667,0
48,0,0,0,00:00:01.6,0
49,0,0,0,00:00:01.6333333333333333,0
50,0,0,0,00:00:01.6666666666666667,0
51,0,0,0,00:00:01.7,0
52,0,0,0,00:00:01.7333333333333334,0
53,0,0,0,00:00:01.7666666666666666,0
54,0,0,0,00:00:01.8,0
55,0,0,0,00:00:01.8333333333333333,0
56,0,0,0,00:00:01.8666666666666667,0
57,1,646,381,00:00:01.9,1
58,1,648,375,00:00:01.9333333333333333,0
59,1,647,363,00:00:01.9666666666666666,0
60,1,647,361,00:00:02.0,0
61,1,650,356,00:00:02.033333333333333,0
62,1,650,351,00:00:02.0666666666666664,0
63,0,0,0,00:00:02.1,0
64,0,0,0,00:00:02.1333333333333333,0
65,0,0,0,00:00:02.1666666666666665,0
66,1,648,351,00:00:02.2,0
67,1,648,351,00:00:02.2333333333333334,0
68,1,647,355,00:00:02.2666666666666666,0
69,1,647,356,00:00:02.3,0
70,1,646,358,00:00:02.3333333333333335,0
71,1,646,366,00:00:02.3666666666666667,0
72,0,0,0,00:00:02.4,0
73,0,0,0,00:00:02.433333333333333,0
74,0,0,0,00:00:02.466666666666667,0
75,1,642,395,00:00:02.5,0
76,1,641,401,00:00:02.533333333333333,0
77,0,0,0,00:00:02.5666666666666664,0
78,0,0,0,00:00:02.6,0
79,0,0,0,00:00:02.6333333333333333,1
80,0,0,0,00:00:02.6666666666666665,0
81,0,0,0,00:00:02.7,0
82,0,0,0,00:00:02.7333333333333334,0
83,1,635,310,00:00:02.7666666666666666,0
84,1,637,261,00:00:02.8,0
85,1,638,221,00:00:02.8333333333333335,0
86,1,640,190,00:00:02.8666666666666667,0
87,1,638,188,00:00:02.9,0
88,1,640,160,00:00:02.933333333333333,0
89,1,640,133,00:00:02.966666666666667,0
90,1,641,111,00:00:03.0,0
91,1,641,91,00:00:03.033333333333333,0
92,1,642,76,00:00:03.0666666666666664,0
93,1,641,75,00:00:03.1,0
94,1,643,60,00:00:03.1333333333333333,0
95,1,643,47,00:00:03.1666666666666665,0
96,1,646,37,00:00:03.2,0
97,1,646,28,00:00:03.2333333333333334,0
98,1,646,22,00:00:03.2666666666666666,0
99,1,646,21,00:00:03.3,0
100,1,648,16,00:00:03.3333333333333335,0
101,1,648,13,00:00:03.3666666666666667,0
102,1,650,11,00:00:03.4,0
103,1,651,8,00:00:03.433333333333333,0
104,1,651,10,00:00:03.466666666666667,0
105,1,651,10,00:00:03.5,0
106,1,653,11,00:00:03.533333333333333,0
107,1,655,13,00:00:03.5666666666666664,0
108,1,656,16,00:00:03.6,0
109,1,658,21,00:00:03.6333333333333333,0
110,1,661,28,00:00:03.6666666666666665,0
111,1,660,28,00:00:03.6999999999999997,0
112,1,661,36,00:00:03.7333333333333334,0
113,1,663,43,00:00:03.7666666666666666,0
114,1,666,53,00:00:03.8,0
115,1,667,63,00:00:03.8333333333333335,0
116,1,670,76,00:00:03.8666666666666667,0
117,1,668,75,00:00:03.9,0
118,1,671,86,00:00:03.933333333333333,0
119,1,671,101,00:00:03.966666666666667,0
120,1,673,112,00:00:04.0,0
121,1,676,126,00:00:04.033333333333333,0
122,1,676,141,00:00:04.066666666666666,1
123,1,676,141,00:00:04.1,0
124,1,678,153,00:00:04.133333333333333,0
125,0,0,0,00:00:04.166666666666667,0
126,1,781,305,00:00:04.2,0
127,1,810,347,00:00:04.233333333333333,0
128,1,831,381,00:00:04.266666666666667,0
129,1,831,382,00:00:04.3,0
130,1,721,381,00:00:04.333333333333333,0
131,1,866,441,00:00:04.366666666666666,0
132,1,881,468,00:00:04.4,0
133,1,895,495,00:00:04.433333333333334,0
134,1,907,521,00:00:04.466666666666667,0
135,1,906,522,00:00:04.5,0
136,1,917,545,00:00:04.533333333333333,0
137,1,928,571,00:00:04.566666666666666,0
138,1,938,597,00:00:04.6,0
139,1,946,606,00:00:04.633333333333333,0
140,1,953,605,00:00:04.666666666666667,0
141,1,955,606,00:00:04.7,0
142,1,962,606,00:00:04.733333333333333,0
143,1,968,611,00:00:04.766666666666667,0
144,1,976,616,00:00:04.8,0
145,1,981,622,00:00:04.833333333333333,0
146,1,990,631,00:00:04.866666666666666,0
147,1,991,631,00:00:04.9,0
148,1,996,635,00:00:04.933333333333334,0
149,1,1003,636,00:00:04.966666666666667,0
150,1,1007,638,00:00:05.0,0
151,1,1011,641,00:00:05.033333333333333,0
152,1,1016,646,00:00:05.066666666666666,0
153,1,1017,645,00:00:05.1,0
