Frame,Visibility,X,Y,Time,Hit
0,0,0,0,00:00:00.0,0
1,0,0,0,00:00:00.03333333333333333,0
2,0,0,0,00:00:00.06666666666666667,0
3,0,0,0,00:00:00.1,0
4,0,0,0,00:00:00.13333333333333333,0
5,0,0,0,00:00:00.16666666666666666,0
6,0,0,0,00:00:00.2,0
7,0,0,0,00:00:00.23333333333333334,0
8,0,0,0,00:00:00.26666666666666666,0
9,0,0,0,00:00:00.3,0
10,0,0,0,00:00:00.3333333333333333,0
11,1,613,416,00:00:00.36666666666666664,0
12,1,606,396,00:00:00.4,0
13,1,601,378,00:00:00.43333333333333335,0
14,1,600,378,00:00:00.4666666666666667,0
15,1,598,365,00:00:00.5,0
16,1,596,355,00:00:00.5333333333333333,0
17,1,593,346,00:00:00.5666666666666667,0
18,1,588,341,00:00:00.6,0
19,1,586,335,00:00:00.6333333333333333,0
20,1,586,335,00:00:00.6666666666666666,0
21,0,0,0,00:00:00.7,0
22,0,0,0,00:00:00.7333333333333333,0
23,1,607,343,00:00:00.7666666666666666,0
24,0,0,0,00:00:00.8,0
25,0,0,0,00:00:00.8333333333333334,0
26,0,0,0,00:00:00.8666666666666667,0
27,1,576,336,00:00:00.9,0
28,1,575,340,00:00:00.9333333333333333,0
29,1,576,346,00:00:00.9666666666666667,0
30,1,576,353,00:00:01.0,0
31,0,0,0,00:00:01.0333333333333332,0
32,0,0,0,00:00:01.0666666666666667,0
33,1,605,313,00:00:01.1,1
34,1,622,301,00:00:01.1333333333333333,0
35,1,640,287,00:00:01.1666666666666667,0
36,1,652,278,00:00:01.2,0
37,1,663,271,00:00:01.2333333333333334,0
38,1,666,268,00:00:01.2666666666666666,0
39,1,677,262,00:00:01.3,0
40,1,688,256,00:00:01.3333333333333333,0
41,1,700,253,00:00:01.3666666666666667,0
42,1,711,253,00:00:01.4,0
43,1,720,253,00:00:01.4333333333333333,0
44,1,721,253,00:00:01.4666666666666666,0
45,1,731,256,00:00:01.5,0
46,1,738,258,00:00:01.5333333333333332,0
47,1,746,263,00:00:01.5666666666666667,0
48,1,755,271,00:00:01.6,0
49,1,761,276,00:00:01.6333333333333333,0
50,1,762,277,00:00:01.6666666666666667,0
51,1,771,286,00:00:01.7,0
52,1,776,296,00:00:01.7333333333333334,0
53,1,783,308,00:00:01.7666666666666666,0
54,1,790,321,00:00:01.8,0
55,1,795,333,00:00:01.8333333333333333,0
56,1,796,333,00:00:01.8666666666666667,0
57,1,801,350,00:00:01.9,0
58,1,806,365,00:00:01.9333333333333333,0
59,1,793,348,00:00:01.9666666666666666,1
60,1,781,328,00:00:02.0,0
61,1,776,318,00:00:02.033333333333333,0
62,1,776,318,00:00:02.0666666666666664,0
63,1,771,311,00:00:02.1,0
64,1,766,308,00:00:02.1333333333333333,0
65,1,763,306,00:00:02.1666666666666665,0
66,1,761,306,00:00:02.2,0
67,1,761,306,00:00:02.2333333333333334,0
68,1,760,306,00:00:02.2666666666666666,0
69,1,758,308,00:00:02.3,0
70,1,756,311,00:00:02.3333333333333335,0
71,1,753,313,00:00:02.3666666666666667,0
72,1,746,317,00:00:02.4,0
73,1,741,312,00:00:02.433333333333333,1
74,1,740,312,00:00:02.466666666666667,0
75,1,732,313,00:00:02.5,0
76,1,727,315,00:00:02.533333333333333,0
77,1,721,316,00:00:02.5666666666666664,0
78,1,716,321,00:00:02.6,0
79,1,712,326,00:00:02.6333333333333333,0
80,1,711,326,00:00:02.6666666666666665,0
81,1,706,332,00:00:02.7,0
82,1,702,341,00:00:02.7333333333333334,0
83,1,698,348,00:00:02.7666666666666666,0
84,1,693,360,00:00:02.8,0
85,1,692,370,00:00:02.8333333333333335,0
86,1,691,370,00:00:02.8666666666666667,0
87,1,686,380,00:00:02.9,0
88,1,683,390,00:00:02.933333333333333,0
89,0,0,0,00:00:02.966666666666667,0
90,0,0,0,00:00:03.0,0
91,0,0,0,00:00:03.033333333333333,0
92,0,0,0,00:00:03.0666666666666664,0
93,1,643,418,00:00:03.1,1
94,0,0,0,00:00:03.1333333333333333,0
95,1,615,373,00:00:03.1666666666666665,0
96,1,598,363,00:00:03.2,0
97,1,586,353,00:00:03.2333333333333334,0
98,1,585,353,00:00:03.2666666666666666,0
99,1,571,345,00:00:03.3,0
100,1,561,338,00:00:03.3333333333333335,0
101,1,551,333,00:00:03.3666666666666667,0
102,1,541,331,00:00:03.4,0
103,1,533,330,00:00:03.433333333333333,0
104,1,531,328,00:00:03.466666666666667,0
105,1,523,330,00:00:03.5,0
106,1,516,331,00:00:03.533333333333333,0
107,1,508,333,00:00:03.5666666666666664,0
108,1,501,337,00:00:03.6,0
109,1,496,341,00:00:03.6333333333333333,0
110,1,496,342,00:00:03.6666666666666665,0
111,1,490,348,00:00:03.6999999999999997,0
112,1,483,356,00:00:03.7333333333333334,0
113,1,478,363,00:00:03.7666666666666666,0
114,1,475,370,00:00:03.8,0
115,1,466,365,00:00:03.8333333333333335,0
116,1,466,363,00:00:03.8666666666666667,0
117,1,465,352,00:00:03.9,0
118,1,461,343,00:00:03.933333333333333,1
119,1,453,337,00:00:03.966666666666667,0
120,1,451,331,00:00:04.0,0
121,1,450,328,00:00:04.033333333333333,0
122,1,450,328,00:00:04.066666666666666,0
123,1,448,327,00:00:04.1,0
124,1,450,328,00:00:04.133333333333333,0
125,1,450,331,00:00:04.166666666666667,0
126,1,448,332,00:00:04.2,0
127,1,448,336,00:00:04.233333333333333,0
128,1,447,337,00:00:04.266666666666667,0
129,1,445,342,00:00:04.3,0
130,1,442,351,00:00:04.333333333333333,0
131,1,441,358,00:00:04.366666666666666,0
132,1,440,366,00:00:04.4,0
133,1,438,376,00:00:04.433333333333334,0
134,1,438,376,00:00:04.466666666666667,0
135,1,436,388,00:00:04.5,0
136,1,436,401,00:00:04.533333333333333,0
137,1,436,416,00:00:04.566666666666666,0
138,1,435,431,00:00:04.6,0
139,1,433,446,00:00:04.633333333333333,0
140,1,435,446,00:00:04.666666666666667,0
141,1,431,461,00:00:04.7,0
142,1,432,480,00:00:04.733333333333333,1
143,0,0,0,00:00:04.766666666666667,0
144,1,431,356,00:00:04.8,0
145,1,431,315,00:00:04.833333333333333,0
146,1,432,312,00:00:04.866666666666666,0
147,1,431,276,00:00:04.9,0
148,1,431,246,00:00:04.933333333333334,0
149,1,430,221,00:00:04.966666666666667,0
150,1,430,196,00:00:05.0,0
151,1,431,180,00:00:05.033333333333333,0
152,1,430,178,00:00:05.066666666666666,0
153,1,430,162,00:00:05.1,0
