Frame,Visibility,X,Y,Time,Hit
0,0,0,0,00:00:00.0,0
1,0,0,0,00:00:00.03333333333333333,0
2,0,0,0,00:00:00.06666666666666667,0
3,0,0,0,00:00:00.1,0
4,0,0,0,00:00:00.13333333333333333,0
5,0,0,0,00:00:00.16666666666666666,0
6,0,0,0,00:00:00.2,0
7,0,0,0,00:00:00.23333333333333334,0
8,0,0,0,00:00:00.26666666666666666,0
9,0,0,0,00:00:00.3,0
10,0,0,0,00:00:00.3333333333333333,0
11,0,0,0,00:00:00.36666666666666664,0
12,0,0,0,00:00:00.4,0
13,0,0,0,00:00:00.43333333333333335,0
14,0,0,0,00:00:00.4666666666666667,0
15,0,0,0,00:00:00.5,0
16,0,0,0,00:00:00.5333333333333333,0
17,0,0,0,00:00:00.5666666666666667,0
18,0,0,0,00:00:00.6,0
19,0,0,0,00:00:00.6333333333333333,0
20,0,0,0,00:00:00.6666666666666666,0
21,0,0,0,00:00:00.7,0
22,0,0,0,00:00:00.7333333333333333,0
23,0,0,0,00:00:00.7666666666666666,0
24,1,587,365,00:00:00.8,0
25,1,593,358,00:00:00.8333333333333334,0
26,0,0,0,00:00:00.8666666666666667,0
27,0,0,0,00:00:00.9,0
28,0,0,0,00:00:00.9333333333333333,0
29,0,0,0,00:00:00.9666666666666667,0
30,0,0,0,00:00:01.0,0
31,0,0,0,00:00:01.0333333333333332,0
32,0,0,0,00:00:01.0666666666666667,0
33,0,0,0,00:00:01.1,0
34,0,0,0,00:00:01.1333333333333333,0
35,0,0,0,00:00:01.1666666666666667,0
36,0,0,0,00:00:01.2,0
37,0,0,0,00:00:01.2333333333333334,0
38,0,0,0,00:00:01.2666666666666666,0
39,0,0,0,00:00:01.3,1
40,0,0,0,00:00:01.3333333333333333,0
41,0,0,0,00:00:01.3666666666666667,0
42,0,0,0,00:00:01.4,0
43,0,0,0,00:00:01.4333333333333333,0
44,1,547,306,00:00:01.4666666666666666,0
45,1,540,285,00:00:01.5,0
46,1,531,270,00:00:01.5333333333333332,0
47,1,531,267,00:00:01.5666666666666667,0
48,1,522,248,00:00:01.6,0
49,1,515,233,00:00:01.6333333333333333,0
50,1,508,223,00:00:01.6666666666666667,0
51,1,501,213,00:00:01.7,0
52,1,496,207,00:00:01.7333333333333334,0
53,1,496,206,00:00:01.7666666666666666,0
54,1,491,201,00:00:01.8,0
55,1,486,196,00:00:01.8333333333333333,0
56,1,478,193,00:00:01.8666666666666667,0
57,1,473,191,00:00:01.9,0
58,1,470,193,00:00:01.9333333333333333,0
59,1,468,193,00:00:01.9666666666666666,0
60,1,463,196,00:00:02.0,0
61,1,458,198,00:00:02.033333333333333,0
62,1,453,203,00:00:02.0666666666666664,0
63,1,448,211,00:00:02.1,0
64,1,446,218,00:00:02.1333333333333333,0
65,1,445,218,00:00:02.1666666666666665,0
66,1,438,230,00:00:02.2,0
67,1,436,241,00:00:02.2333333333333334,0
68,1,431,253,00:00:02.2666666666666666,0
69,1,427,267,00:00:02.3,0
70,1,423,281,00:00:02.3333333333333335,0
71,1,423,282,00:00:02.3666666666666667,0
72,1,418,301,00:00:02.4,0
73,1,416,317,00:00:02.433333333333333,0
74,1,411,336,00:00:02.466666666666667,0
75,1,408,355,00:00:02.5,0
76,1,406,373,00:00:02.533333333333333,0
77,1,405,375,00:00:02.5666666666666664,0
78,1,401,391,00:00:02.6,0
79,1,401,413,00:00:02.6333333333333333,0
80,1,401,338,00:00:02.6666666666666665,1
81,1,400,286,00:00:02.7,0
82,1,398,246,00:00:02.7333333333333334,0
83,1,400,246,00:00:02.7666666666666666,0
84,1,398,218,00:00:02.8,0
85,1,400,193,00:00:02.8333333333333335,0
86,1,400,176,00:00:02.8666666666666667,0
87,1,400,161,00:00:02.9,0
88,1,400,151,00:00:02.933333333333333,0
89,1,398,151,00:00:02.966666666666667,0
90,1,400,141,00:00:03.0,0
91,1,401,135,00:00:03.033333333333333,0
92,1,401,131,00:00:03.0666666666666664,0
93,1,401,127,00:00:03.1,0
94,1,401,126,00:00:03.1333333333333333,0
95,1,401,126,00:00:03.1666666666666665,0
96,1,401,126,00:00:03.2,0
97,1,402,127,00:00:03.2333333333333334,0
98,1,403,131,00:00:03.2666666666666666,0
99,1,405,133,00:00:03.3,0
100,1,406,138,00:00:03.3333333333333335,0
101,1,406,138,00:00:03.3666666666666667,0
102,1,406,143,00:00:03.4,0
103,1,406,151,00:00:03.433333333333333,0
104,1,408,158,00:00:03.466666666666667,0
105,1,410,167,00:00:03.5,0
106,1,411,176,00:00:03.533333333333333,0
107,1,411,176,00:00:03.5666666666666664,0
108,1,411,186,00:00:03.6,0
109,1,413,198,00:00:03.6333333333333333,0
110,1,416,211,00:00:03.6666666666666665,0
111,1,416,221,00:00:03.6999999999999997,0
112,1,416,233,00:00:03.7333333333333334,1
113,1,416,233,00:00:03.7666666666666666,0
114,1,428,297,00:00:03.8,0
115,1,506,261,00:00:03.8333333333333335,0
116,1,548,276,00:00:03.8666666666666667,0
117,1,585,290,00:00:03.9,0
118,1,610,303,00:00:03.933333333333333,0
119,0,0,0,00:00:03.966666666666667,0
120,1,637,311,00:00:04.0,0
121,1,661,322,00:00:04.033333333333333,0
122,1,681,336,00:00:04.066666666666666,0
123,1,700,348,00:00:04.1,0
124,1,717,360,00:00:04.133333333333333,0
125,1,718,361,00:00:04.166666666666667,0
126,1,736,376,00:00:04.2,0
127,1,751,388,00:00:04.233333333333333,0
128,1,766,403,00:00:04.266666666666667,0
129,1,781,418,00:00:04.3,0
130,1,793,435,00:00:04.333333333333333,0
131,1,795,435,00:00:04.366666666666666,0
132,1,806,453,00:00:04.4,0
133,1,818,470,00:00:04.433333333333334,0
134,1,831,488,00:00:04.466666666666667,0
135,1,838,507,00:00:04.5,0
136,1,850,526,00:00:04.533333333333333,0
137,1,851,526,00:00:04.566666666666666,0
138,1,863,567,00:00:04.6,0
139,1,867,566,00:00:04.633333333333333,0
140,1,871,562,00:00:04.666666666666667,0
141,1,873,558,00:00:04.7,0
142,1,876,556,00:00:04.733333333333333,0
143,1,876,555,00:00:04.766666666666667,0
144,0,0,0,00:00:04.8,0
145,0,0,0,00:00:04.833333333333333,0
146,0,0,0,00:00:04.866666666666666,0
147,0,0,0,00:00:04.9,0
148,0,0,0,00:00:04.933333333333334,0
149,0,0,0,00:00:04.966666666666667,0
150,1,883,530,00:00:05.0,0
151,1,881,513,00:00:05.033333333333333,0
152,1,881,502,00:00:05.066666666666666,0
153,1,878,490,00:00:05.1,0
