Frame,Visibility,X,Y,Time,Hit
0,0,0,0,00:00:00.0,0
1,0,0,0,00:00:00.03333333333333333,0
2,0,0,0,00:00:00.06666666666666667,0
3,0,0,0,00:00:00.1,0
4,0,0,0,00:00:00.13333333333333333,0
5,0,0,0,00:00:00.16666666666666666,0
6,0,0,0,00:00:00.2,0
7,0,0,0,00:00:00.23333333333333334,0
8,0,0,0,00:00:00.26666666666666666,0
9,1,493,338,00:00:00.3,0
10,0,0,0,00:00:00.3333333333333333,0
11,0,0,0,00:00:00.36666666666666664,0
12,1,700,357,00:00:00.4,0
13,1,706,361,00:00:00.43333333333333335,0
14,1,710,367,00:00:00.4666666666666667,0
15,1,716,376,00:00:00.5,0
16,1,720,382,00:00:00.5333333333333333,0
17,1,723,391,00:00:00.5666666666666667,0
18,1,723,391,00:00:00.6,0
19,1,728,403,00:00:00.6333333333333333,0
20,1,731,413,00:00:00.6666666666666666,0
21,1,736,426,00:00:00.7,0
22,1,738,441,00:00:00.7333333333333333,0
23,1,741,455,00:00:00.7666666666666666,0
24,1,741,455,00:00:00.8,1
25,1,745,470,00:00:00.8333333333333334,0
26,1,746,460,00:00:00.8666666666666667,0
27,1,750,410,00:00:00.9,0
28,1,751,373,00:00:00.9333333333333333,0
29,1,751,348,00:00:00.9666666666666667,0
30,1,751,348,00:00:01.0,0
31,1,751,328,00:00:01.0333333333333332,0
32,1,753,313,00:00:01.0666666666666667,0
33,1,756,301,00:00:01.1,0
34,1,756,290,00:00:01.1333333333333333,0
35,1,756,281,00:00:01.1666666666666667,0
36,1,756,281,00:00:01.2,0
37,1,756,276,00:00:01.2333333333333334,0
38,1,758,271,00:00:01.2666666666666666,0
39,1,758,268,00:00:01.3,0
40,1,760,267,00:00:01.3333333333333333,0
41,1,761,266,00:00:01.3666666666666667,0
42,0,0,0,00:00:01.4,0
43,0,0,0,00:00:01.4333333333333333,0
44,1,770,241,00:00:01.4666666666666666,0
45,1,778,231,00:00:01.5,0
46,1,786,220,00:00:01.5333333333333332,0
47,1,791,212,00:00:01.5666666666666667,1
48,1,791,213,00:00:01.6,0
49,1,796,208,00:00:01.6333333333333333,0
50,1,800,205,00:00:01.6666666666666667,0
51,1,803,203,00:00:01.7,0
52,1,807,203,00:00:01.7333333333333334,0
53,1,811,206,00:00:01.7666666666666666,0
54,1,811,206,00:00:01.8,0
55,1,815,208,00:00:01.8333333333333333,0
56,1,817,211,00:00:01.8666666666666667,0
57,1,821,216,00:00:01.9,0
58,1,823,223,00:00:01.9333333333333333,0
59,1,826,232,00:00:01.9666666666666666,0
60,1,826,231,00:00:02.0,0
61,1,827,241,00:00:02.033333333333333,0
62,1,831,251,00:00:02.0666666666666664,0
63,1,831,265,00:00:02.1,0
64,1,833,277,00:00:02.1333333333333333,0
65,1,836,292,00:00:02.1666666666666665,0
66,1,836,291,00:00:02.2,0
67,1,836,307,00:00:02.2333333333333334,0
68,1,838,323,00:00:02.2666666666666666,0
69,1,838,341,00:00:02.3,0
70,1,841,358,00:00:02.3333333333333335,0
71,1,841,378,00:00:02.3666666666666667,0
72,1,841,378,00:00:02.4,0
73,1,841,397,00:00:02.433333333333333,0
74,1,842,418,00:00:02.466666666666667,0
75,1,843,436,00:00:02.5,0
76,1,843,462,00:00:02.533333333333333,0
77,1,845,486,00:00:02.5666666666666664,0
78,1,843,486,00:00:02.6,0
79,0,0,0,00:00:02.6333333333333333,0
80,0,0,0,00:00:02.6666666666666665,1
81,0,0,0,00:00:02.7,0
82,0,0,0,00:00:02.7333333333333334,0
83,0,0,0,00:00:02.7666666666666666,0
84,0,0,0,00:00:02.8,0
85,1,620,356,00:00:02.8333333333333335,0
86,1,601,346,00:00:02.8666666666666667,0
87,1,583,340,00:00:02.9,0
88,1,568,336,00:00:02.933333333333333,0
89,1,555,331,00:00:02.966666666666667,0
90,1,555,331,00:00:03.0,0
91,1,543,331,00:00:03.033333333333333,0
92,1,532,331,00:00:03.0666666666666664,0
93,1,523,331,00:00:03.1,0
94,1,513,335,00:00:03.1333333333333333,0
95,1,506,337,00:00:03.1666666666666665,0
96,1,506,338,00:00:03.2,0
97,1,498,343,00:00:03.2333333333333334,0
98,1,491,348,00:00:03.2666666666666666,0
99,1,485,355,00:00:03.3,0
100,1,478,361,00:00:03.3333333333333335,0
101,1,473,372,00:00:03.3666666666666667,0
102,1,473,371,00:00:03.4,0
103,1,468,380,00:00:03.433333333333333,0
104,1,463,388,00:00:03.466666666666667,0
105,1,458,398,00:00:03.5,0
106,1,455,411,00:00:03.533333333333333,0
107,1,451,422,00:00:03.5666666666666664,0
108,1,451,420,00:00:03.6,1
109,1,448,406,00:00:03.6333333333333333,0
110,1,448,388,00:00:03.6666666666666665,0
111,1,446,375,00:00:03.6999999999999997,0
112,1,446,357,00:00:03.7333333333333334,0
113,1,443,348,00:00:03.7666666666666666,0
114,1,443,348,00:00:03.8,0
115,1,443,343,00:00:03.8333333333333335,0
116,1,443,337,00:00:03.8666666666666667,0
117,1,441,332,00:00:03.9,0
118,1,441,328,00:00:03.933333333333333,0
119,1,441,326,00:00:03.966666666666667,0
120,1,441,326,00:00:04.0,0
121,1,441,326,00:00:04.033333333333333,0
122,1,438,326,00:00:04.066666666666666,0
123,1,438,328,00:00:04.1,0
124,1,436,331,00:00:04.133333333333333,0
125,1,436,336,00:00:04.166666666666667,0
126,1,436,336,00:00:04.2,0
127,1,436,343,00:00:04.233333333333333,0
128,1,433,351,00:00:04.266666666666667,0
129,1,433,361,00:00:04.3,0
130,1,433,371,00:00:04.333333333333333,0
131,1,431,381,00:00:04.366666666666666,0
132,1,431,381,00:00:04.4,0
133,1,431,393,00:00:04.433333333333334,0
134,1,430,410,00:00:04.466666666666667,0
135,1,431,421,00:00:04.5,0
136,1,428,436,00:00:04.533333333333333,1
137,1,428,426,00:00:04.566666666666666,0
138,1,428,423,00:00:04.6,0
139,1,428,397,00:00:04.633333333333333,0
140,1,430,383,00:00:04.666666666666667,0
141,1,431,371,00:00:04.7,0
142,1,428,363,00:00:04.733333333333333,0
143,1,426,356,00:00:04.766666666666667,0
144,1,426,356,00:00:04.8,0
145,1,427,348,00:00:04.833333333333333,0
146,1,428,343,00:00:04.866666666666666,0
147,1,428,340,00:00:04.9,0
148,1,430,336,00:00:04.933333333333334,0
149,1,431,336,00:00:04.966666666666667,0
150,1,431,336,00:00:05.0,0
151,1,431,336,00:00:05.033333333333333,0
152,1,433,338,00:00:05.066666666666666,0
153,1,433,340,00:00:05.1,0
