Frame,Visibility,X,Y,Time,Hit
0,1,733,357,00:00:00.0,0
1,0,0,0,00:00:00.03333333333333333,0
2,0,0,0,00:00:00.06666666666666667,0
3,0,0,0,00:00:00.1,0
4,0,0,0,00:00:00.13333333333333333,0
5,0,0,0,00:00:00.16666666666666666,0
6,0,0,0,00:00:00.2,0
7,0,0,0,00:00:00.23333333333333334,0
8,0,0,0,00:00:00.26666666666666666,0
9,1,626,375,00:00:00.3,0
10,1,630,365,00:00:00.3333333333333333,0
11,1,631,358,00:00:00.36666666666666664,0
12,1,636,353,00:00:00.4,0
13,1,636,348,00:00:00.43333333333333335,0
14,1,637,348,00:00:00.4666666666666667,0
15,0,0,0,00:00:00.5,0
16,0,0,0,00:00:00.5333333333333333,0
17,0,0,0,00:00:00.5666666666666667,0
18,1,648,348,00:00:00.6,0
19,1,651,352,00:00:00.6333333333333333,0
20,1,650,351,00:00:00.6666666666666666,0
21,1,652,356,00:00:00.7,0
22,1,653,363,00:00:00.7333333333333333,0
23,0,0,0,00:00:00.7666666666666666,0
24,1,657,370,00:00:00.8,0
25,1,658,365,00:00:00.8333333333333334,0
26,1,658,363,00:00:00.8666666666666667,1
27,1,658,356,00:00:00.9,0
28,1,656,351,00:00:00.9333333333333333,0
29,1,655,346,00:00:00.9666666666666667,0
30,1,656,346,00:00:01.0,0
31,1,657,343,00:00:01.0333333333333332,0
32,1,657,342,00:00:01.0666666666666667,0
33,1,656,343,00:00:01.1,0
34,1,656,346,00:00:01.1333333333333333,0
35,1,653,348,00:00:01.1666666666666667,0
36,1,651,353,00:00:01.2,0
37,1,651,356,00:00:01.2333333333333334,0
38,1,648,358,00:00:01.2666666666666666,0
39,1,648,366,00:00:01.3,0
40,1,646,373,00:00:01.3333333333333333,0
41,1,646,381,00:00:01.3666666666666667,0
42,0,0,0,00:00:01.4,0
43,0,0,0,00:00:01.4333333333333333,0
44,0,0,0,00:00:01.4666666666666666,0
45,1,700,502,00:00:01.5,0
46,0,0,0,00:00:01.5333333333333332,0
47,1,705,502,00:00:01.5666666666666667,0
48,0,0,0,00:00:01.6,1
49,0,0,0,00:00:01.6333333333333333,0
50,1,623,385,00:00:01.6666666666666667,0
51,1,608,302,00:00:01.7,0
52,1,596,238,00:00:01.7333333333333334,0
53,1,586,188,00:00:01.7666666666666666,0
54,1,576,148,00:00:01.8,0
