Frame,Visibility,X,Y,Time,Hit
0,0,0,0,00:00:00.0,0
1,0,0,0,00:00:00.03333333333333333,0
2,0,0,0,00:00:00.06666666666666667,0
3,0,0,0,00:00:00.1,0
4,0,0,0,00:00:00.13333333333333333,0
5,0,0,0,00:00:00.16666666666666666,0
6,0,0,0,00:00:00.2,0
7,0,0,0,00:00:00.23333333333333334,0
8,0,0,0,00:00:00.26666666666666666,0
9,0,0,0,00:00:00.3,0
10,0,0,0,00:00:00.3333333333333333,0
11,0,0,0,00:00:00.36666666666666664,0
12,1,615,353,00:00:00.4,0
13,1,615,353,00:00:00.43333333333333335,0
14,1,611,355,00:00:00.4666666666666667,0
15,0,0,0,00:00:00.5,0
16,1,597,372,00:00:00.5333333333333333,0
17,1,591,380,00:00:00.5666666666666667,0
18,1,585,391,00:00:00.6,0
19,1,585,392,00:00:00.6333333333333333,0
20,1,581,401,00:00:00.6666666666666666,0
21,0,0,0,00:00:00.7,0
22,1,595,405,00:00:00.7333333333333333,0
23,0,0,0,00:00:00.7666666666666666,0
24,0,0,0,00:00:00.8,1
25,0,0,0,00:00:00.8333333333333334,0
26,0,0,0,00:00:00.8666666666666667,0
27,0,0,0,00:00:00.9,0
28,0,0,0,00:00:00.9333333333333333,0
29,0,0,0,00:00:00.9666666666666667,0
30,0,0,0,00:00:01.0,0
31,0,0,0,00:00:01.0333333333333332,0
32,0,0,0,00:00:01.0666666666666667,0
33,1,731,353,00:00:01.1,0
34,1,742,356,00:00:01.1333333333333333,0
35,1,752,358,00:00:01.1666666666666667,0
36,1,761,363,00:00:01.2,0
37,1,761,363,00:00:01.2333333333333334,0
38,1,770,368,00:00:01.2666666666666666,0
39,1,778,377,00:00:01.3,0
40,1,786,386,00:00:01.3333333333333333,0
41,1,796,393,00:00:01.3666666666666667,0
42,1,800,403,00:00:01.4,0
43,1,801,403,00:00:01.4333333333333333,0
44,1,807,413,00:00:01.4666666666666666,0
45,1,806,413,00:00:01.5,1
46,1,766,362,00:00:01.5333333333333332,0
47,1,743,333,00:00:01.5666666666666667,0
48,1,803,405,00:00:01.6,0
49,1,805,406,00:00:01.6333333333333333,0
50,1,705,286,00:00:01.6666666666666667,0
51,1,686,270,00:00:01.7,0
52,0,0,0,00:00:01.7333333333333334,0
53,1,653,241,00:00:01.7666666666666666,0
54,1,640,231,00:00:01.8,0
55,1,637,231,00:00:01.8333333333333333,0
56,1,625,221,00:00:01.8666666666666667,0
57,1,611,216,00:00:01.9,0
58,1,598,211,00:00:01.9333333333333333,0
59,1,585,206,00:00:01.9666666666666666,0
60,1,575,206,00:00:02.0,0
61,1,573,206,00:00:02.033333333333333,0
62,1,563,206,00:00:02.0666666666666664,0
63,1,551,208,00:00:02.1,0
64,1,541,211,00:00:02.1333333333333333,0
65,1,530,216,00:00:02.1666666666666665,0
66,1,520,221,00:00:02.2,0
67,1,517,223,00:00:02.2333333333333334,0
68,1,508,230,00:00:02.2666666666666666,0
69,1,496,241,00:00:02.3,0
70,1,486,251,00:00:02.3333333333333335,0
71,1,476,263,00:00:02.3666666666666667,0
72,1,468,276,00:00:02.4,0
73,1,466,278,00:00:02.433333333333333,0
74,1,458,291,00:00:02.466666666666667,0
75,1,448,306,00:00:02.5,0
76,1,441,326,00:00:02.533333333333333,0
77,1,431,343,00:00:02.5666666666666664,0
78,1,426,361,00:00:02.6,0
79,1,423,362,00:00:02.6333333333333333,0
80,1,416,378,00:00:02.6666666666666665,0
81,1,411,396,00:00:02.7,0
82,1,418,371,00:00:02.7333333333333334,1
83,1,422,355,00:00:02.7666666666666666,0
84,1,426,348,00:00:02.8,0
85,1,426,347,00:00:02.8333333333333335,0
86,1,428,343,00:00:02.8666666666666667,0
87,1,428,341,00:00:02.9,0
88,1,431,338,00:00:02.933333333333333,0
89,1,431,338,00:00:02.966666666666667,0
90,1,432,340,00:00:03.0,0
91,1,432,341,00:00:03.033333333333333,0
92,1,433,343,00:00:03.0666666666666664,0
93,1,435,346,00:00:03.1,0
94,1,436,350,00:00:03.1333333333333333,0
95,1,436,356,00:00:03.1666666666666665,0
96,1,436,362,00:00:03.2,0
97,1,437,361,00:00:03.2333333333333334,0
98,1,437,366,00:00:03.2666666666666666,0
99,1,438,373,00:00:03.3,0
100,1,442,368,00:00:03.3333333333333335,1
101,1,445,352,00:00:03.3666666666666667,0
102,1,446,341,00:00:03.4,0
103,1,446,340,00:00:03.433333333333333,0
104,1,446,333,00:00:03.466666666666667,0
105,1,446,328,00:00:03.5,0
106,1,448,323,00:00:03.533333333333333,0
107,1,448,321,00:00:03.5666666666666664,0
108,0,0,0,00:00:03.6,0
109,0,0,0,00:00:03.6333333333333333,0
110,0,0,0,00:00:03.6666666666666665,0
111,1,451,318,00:00:03.6999999999999997,0
112,1,451,321,00:00:03.7333333333333334,0
113,1,451,326,00:00:03.7666666666666666,0
114,1,451,331,00:00:03.8,0
115,1,451,331,00:00:03.8333333333333335,0
116,1,451,336,00:00:03.8666666666666667,0
117,1,451,346,00:00:03.9,0
118,1,451,356,00:00:03.933333333333333,0
119,1,451,363,00:00:03.966666666666667,0
120,1,451,376,00:00:04.0,0
121,1,450,377,00:00:04.033333333333333,0
122,1,448,388,00:00:04.066666666666666,0
123,1,447,401,00:00:04.1,0
124,1,446,416,00:00:04.133333333333333,0
125,0,0,0,00:00:04.166666666666667,1
126,1,643,348,00:00:04.2,0
127,1,645,348,00:00:04.233333333333333,0
128,1,645,348,00:00:04.266666666666667,0
129,1,620,328,00:00:04.3,0
130,1,631,321,00:00:04.333333333333333,0
131,1,647,315,00:00:04.366666666666666,0
132,0,0,0,00:00:04.4,0
133,0,0,0,00:00:04.433333333333334,0
134,0,0,0,00:00:04.466666666666667,0
135,0,0,0,00:00:04.5,0
136,0,0,0,00:00:04.533333333333333,0
137,0,0,0,00:00:04.566666666666666,0
138,0,0,0,00:00:04.6,1
139,0,0,0,00:00:04.633333333333333,0
140,1,642,308,00:00:04.666666666666667,0
141,1,691,298,00:00:04.7,0
142,0,0,0,00:00:04.733333333333333,0
143,0,0,0,00:00:04.766666666666667,0
144,1,686,311,00:00:04.8,0
145,1,687,312,00:00:04.833333333333333,0
146,1,686,317,00:00:04.866666666666666,0
147,1,686,326,00:00:04.9,0
148,1,686,336,00:00:04.933333333333334,0
149,1,685,345,00:00:04.966666666666667,0
150,1,682,360,00:00:05.0,0
151,1,682,358,00:00:05.033333333333333,0
152,1,682,366,00:00:05.066666666666666,0
153,1,680,380,00:00:05.1,0
