Frame,Visibility,X,Y,Time,Hit
0,0,0,0,00:00:00.0,0
1,0,0,0,00:00:00.03333333333333333,0
2,0,0,0,00:00:00.06666666666666667,0
3,0,0,0,00:00:00.1,0
4,0,0,0,00:00:00.13333333333333333,0
5,0,0,0,00:00:00.16666666666666666,0
6,0,0,0,00:00:00.2,0
7,0,0,0,00:00:00.23333333333333334,0
8,0,0,0,00:00:00.26666666666666666,0
9,1,720,6,00:00:00.3,0
10,1,721,15,00:00:00.3333333333333333,0
11,1,721,15,00:00:00.36666666666666664,0
12,1,723,26,00:00:00.4,0
13,1,726,36,00:00:00.43333333333333335,0
14,1,730,48,00:00:00.4666666666666667,0
15,1,731,61,00:00:00.5,0
16,1,733,73,00:00:00.5333333333333333,0
17,1,735,73,00:00:00.5666666666666667,0
18,1,736,87,00:00:00.6,0
19,1,738,102,00:00:00.6333333333333333,0
20,1,741,116,00:00:00.6666666666666666,0
21,1,742,131,00:00:00.7,0
22,1,743,146,00:00:00.7333333333333333,0
23,1,743,146,00:00:00.7666666666666666,0
24,1,746,163,00:00:00.8,0
25,1,746,178,00:00:00.8333333333333334,0
26,1,748,196,00:00:00.8666666666666667,0
27,0,0,0,00:00:00.9,0
28,0,0,0,00:00:00.9333333333333333,1
29,0,0,0,00:00:00.9666666666666667,0
30,0,0,0,00:00:01.0,0
31,0,0,0,00:00:01.0333333333333332,0
32,0,0,0,00:00:01.0666666666666667,0
33,1,790,390,00:00:01.1,0
34,1,796,410,00:00:01.1333333333333333,0
35,1,796,411,00:00:01.1666666666666667,0
36,1,798,432,00:00:01.2,0
37,1,801,452,00:00:01.2333333333333334,0
38,1,803,476,00:00:01.2666666666666666,0
39,1,806,496,00:00:01.3,0
40,1,802,503,00:00:01.3333333333333333,0
41,0,0,0,00:00:01.3666666666666667,1
42,1,796,455,00:00:01.4,0
43,1,791,426,00:00:01.4333333333333333,0
44,1,787,407,00:00:01.4666666666666666,0
45,1,783,390,00:00:01.5,0
46,1,781,377,00:00:01.5333333333333332,0
47,1,782,377,00:00:01.5666666666666667,0
48,1,777,366,00:00:01.6,0
49,1,776,356,00:00:01.6333333333333333,0
50,1,773,351,00:00:01.6666666666666667,0
51,1,771,346,00:00:01.7,0
52,1,768,345,00:00:01.7333333333333334,0
53,1,768,343,00:00:01.7666666666666666,0
54,1,766,343,00:00:01.8,0
55,1,766,343,00:00:01.8333333333333333,0
56,1,763,346,00:00:01.8666666666666667,0
57,1,761,347,00:00:01.9,0
58,1,761,351,00:00:01.9333333333333333,0
59,1,761,351,00:00:01.9666666666666666,0
60,1,761,356,00:00:02.0,0
61,1,761,363,00:00:02.033333333333333,0
62,1,760,371,00:00:02.0666666666666664,0
63,1,756,377,00:00:02.1,0
64,1,757,386,00:00:02.1333333333333333,0
65,1,757,387,00:00:02.1666666666666665,0
66,0,0,0,00:00:02.2,1
67,0,0,0,00:00:02.2333333333333334,0
68,0,0,0,00:00:02.2666666666666666,0
69,0,0,0,00:00:02.3,0
70,0,0,0,00:00:02.3333333333333335,0
71,0,0,0,00:00:02.3666666666666667,0
72,0,0,0,00:00:02.4,0
73,0,0,0,00:00:02.433333333333333,0
74,0,0,0,00:00:02.466666666666667,0
75,0,0,0,00:00:02.5,0
76,0,0,0,00:00:02.533333333333333,0
77,0,0,0,00:00:02.5666666666666664,0
78,1,651,361,00:00:02.6,0
79,1,645,366,00:00:02.6333333333333333,0
80,1,636,376,00:00:02.6666666666666665,0
81,1,630,382,00:00:02.7,0
82,1,623,391,00:00:02.7333333333333334,0
83,1,621,392,00:00:02.7666666666666666,0
84,1,616,402,00:00:02.8,0
85,0,0,0,00:00:02.8333333333333335,0
86,0,0,0,00:00:02.8666666666666667,0
87,0,0,0,00:00:02.9,0
88,0,0,0,00:00:02.933333333333333,0
89,0,0,0,00:00:02.966666666666667,0
90,0,0,0,00:00:03.0,0
91,1,613,371,00:00:03.033333333333333,1
92,1,598,411,00:00:03.0666666666666664,0
93,1,587,417,00:00:03.1,0
94,1,651,237,00:00:03.1333333333333333,0
95,1,651,236,00:00:03.1666666666666665,0
96,1,660,206,00:00:03.2,0
97,1,666,182,00:00:03.2333333333333334,0
98,1,673,161,00:00:03.2666666666666666,0
99,1,681,145,00:00:03.3,0
100,1,686,130,00:00:03.3333333333333335,0
101,1,686,128,00:00:03.3666666666666667,0
102,1,691,116,00:00:03.4,0
103,1,696,105,00:00:03.433333333333333,0
104,1,701,96,00:00:03.466666666666667,0
105,1,706,90,00:00:03.5,0
106,1,710,85,00:00:03.533333333333333,0
107,1,711,83,00:00:03.5666666666666664,0
108,1,716,81,00:00:03.6,0
109,1,718,78,00:00:03.6333333333333333,0
110,1,721,77,00:00:03.6666666666666665,0
111,1,727,77,00:00:03.6999999999999997,0
112,1,730,80,00:00:03.7333333333333334,0
113,1,731,80,00:00:03.7666666666666666,0
114,1,733,82,00:00:03.8,0
115,1,736,86,00:00:03.8333333333333335,0
116,1,741,91,00:00:03.8666666666666667,0
117,1,745,98,00:00:03.9,0
118,1,746,103,00:00:03.933333333333333,0
119,1,746,105,00:00:03.966666666666667,0
120,1,750,112,00:00:04.0,0
121,1,753,123,00:00:04.033333333333333,0
122,1,756,132,00:00:04.066666666666666,0
123,1,758,143,00:00:04.1,0
124,1,761,153,00:00:04.133333333333333,0
125,1,761,153,00:00:04.166666666666667,0
126,1,763,166,00:00:04.2,0
127,1,766,178,00:00:04.233333333333333,0
128,1,766,191,00:00:04.266666666666667,0
129,1,768,203,00:00:04.3,0
130,1,740,175,00:00:04.333333333333333,1
131,1,733,172,00:00:04.366666666666666,0
132,1,731,275,00:00:04.4,0
133,1,692,131,00:00:04.433333333333334,0
134,1,675,116,00:00:04.466666666666667,0
135,1,661,106,00:00:04.5,0
136,1,648,96,00:00:04.533333333333333,0
137,1,647,96,00:00:04.566666666666666,0
138,1,633,90,00:00:04.6,0
139,1,622,85,00:00:04.633333333333333,0
140,1,611,81,00:00:04.666666666666667,0
141,1,601,81,00:00:04.7,0
142,1,592,80,00:00:04.733333333333333,0
143,1,591,80,00:00:04.766666666666667,0
144,1,581,81,00:00:04.8,0
145,1,572,86,00:00:04.833333333333333,0
146,1,563,88,00:00:04.866666666666666,0
147,1,553,96,00:00:04.9,0
148,1,548,101,00:00:04.933333333333334,0
149,1,547,102,00:00:04.966666666666667,0
150,1,538,111,00:00:05.0,0
151,1,531,122,00:00:05.033333333333333,0
152,1,523,133,00:00:05.066666666666666,0
153,1,516,146,00:00:05.1,0
