Frame,Visibility,X,Y,Time,Hit
0,0,0,0,00:00:00.0,0
1,0,0,0,00:00:00.03333333333333333,0
2,0,0,0,00:00:00.06666666666666667,0
3,1,672,452,00:00:00.1,0
4,0,0,0,00:00:00.13333333333333333,0
5,1,673,451,00:00:00.16666666666666666,0
6,0,0,0,00:00:00.2,0
7,0,0,0,00:00:00.23333333333333334,0
8,0,0,0,00:00:00.26666666666666666,0
9,1,661,362,00:00:00.3,0
10,1,666,356,00:00:00.3333333333333333,0
11,0,0,0,00:00:00.36666666666666664,0
12,1,673,342,00:00:00.4,0
13,1,676,340,00:00:00.43333333333333335,0
14,1,676,340,00:00:00.4666666666666667,0
15,1,677,340,00:00:00.5,0
16,1,680,342,00:00:00.5333333333333333,0
17,1,681,343,00:00:00.5666666666666667,0
18,1,686,346,00:00:00.6,0
19,1,686,351,00:00:00.6333333333333333,0
20,1,687,351,00:00:00.6666666666666666,0
21,1,690,356,00:00:00.7,0
22,1,691,363,00:00:00.7333333333333333,0
23,1,692,371,00:00:00.7666666666666666,0
24,1,693,381,00:00:00.8,0
25,0,0,0,00:00:00.8333333333333334,0
26,0,0,0,00:00:00.8666666666666667,0
27,0,0,0,00:00:00.9,0
28,0,0,0,00:00:00.9333333333333333,0
29,0,0,0,00:00:00.9666666666666667,0
30,0,0,0,00:00:01.0,1
31,0,0,0,00:00:01.0333333333333332,0
32,0,0,0,00:00:01.0666666666666667,0
33,1,715,391,00:00:01.1,0
34,1,723,373,00:00:01.1333333333333333,0
35,1,731,356,00:00:01.1666666666666667,0
36,1,741,345,00:00:01.2,0
37,1,746,333,00:00:01.2333333333333334,0
38,1,746,333,00:00:01.2666666666666666,0
39,1,751,323,00:00:01.3,0
40,1,756,316,00:00:01.3333333333333333,0
41,1,761,311,00:00:01.3666666666666667,0
42,1,766,306,00:00:01.4,0
43,1,771,303,00:00:01.4333333333333333,0
44,1,771,303,00:00:01.4666666666666666,0
45,1,776,301,00:00:01.5,0
46,1,781,301,00:00:01.5333333333333332,0
47,1,786,303,00:00:01.5666666666666667,0
48,1,788,306,00:00:01.6,0
49,1,791,310,00:00:01.6333333333333333,0
50,1,793,311,00:00:01.6666666666666667,0
51,1,796,316,00:00:01.7,0
52,1,801,323,00:00:01.7333333333333334,0
53,1,803,331,00:00:01.7666666666666666,0
54,1,807,341,00:00:01.8,0
55,1,811,351,00:00:01.8333333333333333,0
56,1,811,350,00:00:01.8666666666666667,0
57,1,813,361,00:00:01.9,0
58,1,816,375,00:00:01.9333333333333333,0
59,1,787,356,00:00:01.9666666666666666,1
60,1,766,337,00:00:02.0,0
61,1,743,322,00:00:02.033333333333333,0
62,1,743,322,00:00:02.0666666666666664,0
63,1,721,308,00:00:02.1,0
64,1,701,297,00:00:02.1333333333333333,0
65,1,683,288,00:00:02.1666666666666665,0
66,1,667,283,00:00:02.2,0
67,1,652,278,00:00:02.2333333333333334,0
68,1,652,280,00:00:02.2666666666666666,0
69,1,636,276,00:00:02.3,0
70,1,621,276,00:00:02.3333333333333335,0
71,1,606,276,00:00:02.3666666666666667,0
72,1,595,278,00:00:02.4,0
73,1,582,281,00:00:02.433333333333333,0
74,1,582,281,00:00:02.466666666666667,0
75,1,566,287,00:00:02.5,0
76,1,556,293,00:00:02.533333333333333,0
77,1,543,301,00:00:02.5666666666666664,0
78,1,533,311,00:00:02.6,0
79,1,523,320,00:00:02.6333333333333333,0
80,1,521,321,00:00:02.6666666666666665,0
81,1,506,336,00:00:02.7,0
82,1,498,346,00:00:02.7333333333333334,0
83,1,486,361,00:00:02.7666666666666666,0
84,1,477,376,00:00:02.8,0
85,1,468,391,00:00:02.8333333333333335,0
86,1,466,391,00:00:02.8666666666666667,0
87,1,458,410,00:00:02.9,0
88,1,448,428,00:00:02.933333333333333,0
89,1,438,447,00:00:02.966666666666667,0
90,0,0,0,00:00:03.0,0
91,1,440,296,00:00:03.033333333333333,1
92,1,441,295,00:00:03.0666666666666664,0
93,1,442,237,00:00:03.1,0
94,1,445,193,00:00:03.1333333333333333,0
95,1,445,161,00:00:03.1666666666666665,0
96,1,446,135,00:00:03.2,0
97,1,446,116,00:00:03.2333333333333334,0
98,1,446,116,00:00:03.2666666666666666,0
99,1,446,96,00:00:03.3,0
100,1,446,83,00:00:03.3333333333333335,0
101,1,446,73,00:00:03.3666666666666667,0
102,1,447,63,00:00:03.4,0
103,1,448,58,00:00:03.433333333333333,0
104,1,448,58,00:00:03.466666666666667,0
105,1,448,53,00:00:03.5,0
106,1,450,51,00:00:03.533333333333333,0
107,1,450,50,00:00:03.5666666666666664,0
108,0,0,0,00:00:03.6,0
109,0,0,0,00:00:03.6333333333333333,0
110,0,0,0,00:00:03.6666666666666665,0
111,1,451,53,00:00:03.6999999999999997,0
112,1,453,56,00:00:03.7333333333333334,0
113,1,453,61,00:00:03.7666666666666666,0
114,1,456,67,00:00:03.8,0
115,1,456,73,00:00:03.8333333333333335,0
116,1,456,75,00:00:03.8666666666666667,0
117,1,456,81,00:00:03.9,0
118,1,458,91,00:00:03.933333333333333,0
119,1,458,101,00:00:03.966666666666667,0
120,1,461,111,00:00:04.0,0
121,1,461,121,00:00:04.033333333333333,0
122,1,461,121,00:00:04.066666666666666,0
123,1,463,133,00:00:04.1,0
124,1,551,266,00:00:04.133333333333333,0
125,1,551,276,00:00:04.166666666666667,0
126,1,466,172,00:00:04.2,0
127,1,466,186,00:00:04.233333333333333,0
128,1,466,186,00:00:04.266666666666667,0
129,1,466,201,00:00:04.3,0
130,1,467,215,00:00:04.333333333333333,0
131,1,445,283,00:00:04.366666666666666,1
132,1,432,316,00:00:04.4,0
133,1,422,351,00:00:04.433333333333334,0
134,1,426,351,00:00:04.466666666666667,0
135,1,412,378,00:00:04.5,0
136,1,403,402,00:00:04.533333333333333,0
137,1,396,428,00:00:04.566666666666666,0
138,1,388,453,00:00:04.6,0
139,1,383,475,00:00:04.633333333333333,0
140,1,383,476,00:00:04.666666666666667,0
141,1,376,498,00:00:04.7,0
142,1,370,521,00:00:04.733333333333333,0
143,1,363,545,00:00:04.766666666666667,0
144,1,357,571,00:00:04.8,0
145,1,353,592,00:00:04.833333333333333,0
146,1,352,592,00:00:04.866666666666666,0
147,1,346,618,00:00:04.9,0
148,1,341,638,00:00:04.933333333333334,0
149,1,473,391,00:00:04.966666666666667,0
150,1,335,643,00:00:05.0,0
151,1,332,646,00:00:05.033333333333333,0
152,1,332,646,00:00:05.066666666666666,0
153,1,331,651,00:00:05.1,0
