Frame,Visibility,X,Y,Time,Hit
0,1,273,7,00:00:00.0,0
1,1,272,7,00:00:00.03333333333333333,0
2,0,0,0,00:00:00.06666666666666667,0
3,1,761,33,00:00:00.1,0
4,1,761,32,00:00:00.13333333333333333,0
5,1,761,35,00:00:00.16666666666666666,0
6,1,280,13,00:00:00.2,0
7,1,280,13,00:00:00.23333333333333334,0
8,1,282,15,00:00:00.26666666666666666,0
9,1,283,16,00:00:00.3,0
10,1,283,16,00:00:00.3333333333333333,0
11,1,285,18,00:00:00.36666666666666664,0
12,1,286,21,00:00:00.4,0
13,1,287,22,00:00:00.43333333333333335,0
14,1,290,25,00:00:00.4666666666666667,0
15,0,0,0,00:00:00.5,0
16,1,292,23,00:00:00.5333333333333333,0
17,1,310,6,00:00:00.5666666666666667,0
18,1,295,30,00:00:00.6,0
19,1,770,6,00:00:00.6333333333333333,0
20,1,768,8,00:00:00.6666666666666666,0
21,1,747,57,00:00:00.7,0
22,1,747,55,00:00:00.7333333333333333,1
23,1,746,58,00:00:00.7666666666666666,0
24,1,762,16,00:00:00.8,0
25,1,316,21,00:00:00.8333333333333334,0
26,1,313,21,00:00:00.8666666666666667,0
27,1,751,21,00:00:00.9,0
28,1,751,21,00:00:00.9333333333333333,0
29,1,746,23,00:00:00.9666666666666667,0
30,1,562,78,00:00:01.0,0
31,1,561,66,00:00:01.0333333333333332,0
32,1,317,12,00:00:01.0666666666666667,0
33,1,710,75,00:00:01.1,0
34,1,711,75,00:00:01.1333333333333333,0
35,1,710,75,00:00:01.1666666666666667,0
36,1,318,20,00:00:01.2,0
37,1,561,58,00:00:01.2333333333333334,0
38,1,561,66,00:00:01.2666666666666666,0
39,1,565,73,00:00:01.3,0
40,1,566,73,00:00:01.3333333333333333,0
41,1,571,82,00:00:01.3666666666666667,0
42,1,742,46,00:00:01.4,0
43,1,586,106,00:00:01.4333333333333333,0
44,1,595,118,00:00:01.4666666666666666,0
45,1,607,135,00:00:01.5,0
46,1,606,133,00:00:01.5333333333333332,0
47,1,616,146,00:00:01.5666666666666667,0
48,1,782,53,00:00:01.6,0
49,1,643,181,00:00:01.6333333333333333,0
50,1,656,200,00:00:01.6666666666666667,0
51,1,673,218,00:00:01.7,0
52,1,672,216,00:00:01.7333333333333334,0
53,1,683,235,00:00:01.7666666666666666,0
54,1,490,11,00:00:01.8,0
55,1,176,22,00:00:01.8333333333333333,0
56,1,518,11,00:00:01.8666666666666667,1
57,0,0,0,00:00:01.9,0
58,0,0,0,00:00:01.9333333333333333,0
59,1,548,11,00:00:01.9666666666666666,0
60,1,940,21,00:00:02.0,0
61,1,582,17,00:00:02.033333333333333,0
62,1,290,16,00:00:02.0666666666666664,0
63,0,0,0,00:00:02.1,0
64,0,0,0,00:00:02.1333333333333333,0
65,1,647,5,00:00:02.1666666666666665,0
66,1,672,13,00:00:02.2,0
67,1,695,16,00:00:02.2333333333333334,0
68,1,718,13,00:00:02.2666666666666666,0
69,0,0,0,00:00:02.3,0
70,0,0,0,00:00:02.3333333333333335,1
71,1,763,13,00:00:02.3666666666666667,0
72,1,783,16,00:00:02.4,0
73,1,798,15,00:00:02.433333333333333,0
74,1,430,95,00:00:02.466666666666667,0
75,0,0,0,00:00:02.5,0
76,0,0,0,00:00:02.533333333333333,0
77,1,810,7,00:00:02.5666666666666664,0
78,1,801,6,00:00:02.6,0
79,1,767,18,00:00:02.6333333333333333,0
80,0,0,0,00:00:02.6666666666666665,0
81,0,0,0,00:00:02.7,0
82,0,0,0,00:00:02.7333333333333334,0
83,0,0,0,00:00:02.7666666666666666,0
84,1,665,11,00:00:02.8,1
85,1,301,36,00:00:02.8333333333333335,0
86,1,623,5,00:00:02.8666666666666667,0
87,1,201,100,00:00:02.9,0
88,1,200,100,00:00:02.933333333333333,0
89,1,258,32,00:00:02.966666666666667,0
90,1,578,20,00:00:03.0,0
91,1,576,21,00:00:03.033333333333333,0
92,1,590,6,00:00:03.0666666666666664,0
93,1,253,35,00:00:03.1,0
94,1,253,35,00:00:03.1333333333333333,0
95,1,256,35,00:00:03.1666666666666665,0
