Frame,Visibility,X,Y,Time,Hit
0,0,0,0,00:00:00.0,0
1,0,0,0,00:00:00.03333333333333333,0
2,0,0,0,00:00:00.06666666666666667,0
3,0,0,0,00:00:00.1,0
4,0,0,0,00:00:00.13333333333333333,0
5,0,0,0,00:00:00.16666666666666666,0
6,0,0,0,00:00:00.2,0
7,0,0,0,00:00:00.23333333333333334,0
8,0,0,0,00:00:00.26666666666666666,0
9,1,581,348,00:00:00.3,0
10,1,580,345,00:00:00.3333333333333333,0
11,1,580,346,00:00:00.36666666666666664,0
12,1,578,348,00:00:00.4,0
13,1,577,348,00:00:00.43333333333333335,0
14,1,576,352,00:00:00.4666666666666667,0
15,1,576,356,00:00:00.5,0
16,0,0,0,00:00:00.5333333333333333,0
17,0,0,0,00:00:00.5666666666666667,0
18,0,0,0,00:00:00.6,0
19,0,0,0,00:00:00.6333333333333333,1
20,0,0,0,00:00:00.6666666666666666,0
21,1,548,356,00:00:00.7,0
22,1,543,350,00:00:00.7333333333333333,0
23,0,0,0,00:00:00.7666666666666666,0
24,1,532,343,00:00:00.8,0
25,1,526,338,00:00:00.8333333333333334,0
26,1,518,336,00:00:00.8666666666666667,0
27,1,513,338,00:00:00.9,0
28,1,508,341,00:00:00.9333333333333333,0
29,1,503,346,00:00:00.9666666666666667,0
30,1,503,346,00:00:01.0,0
31,1,496,351,00:00:01.0333333333333332,0
32,1,491,358,00:00:01.0666666666666667,0
33,1,486,366,00:00:01.1,0
34,1,478,376,00:00:01.1333333333333333,0
35,1,473,385,00:00:01.1666666666666667,0
36,1,473,386,00:00:01.2,0
37,1,468,396,00:00:01.2333333333333334,0
38,1,463,408,00:00:01.2666666666666666,0
39,1,458,421,00:00:01.3,0
40,1,453,436,00:00:01.3333333333333333,0
41,1,448,451,00:00:01.3666666666666667,0
42,1,450,451,00:00:01.4,1
43,1,445,465,00:00:01.4333333333333333,0
44,1,452,385,00:00:01.4666666666666666,0
45,1,458,328,00:00:01.5,0
46,1,461,288,00:00:01.5333333333333332,0
47,1,465,253,00:00:01.5666666666666667,0
48,1,463,252,00:00:01.6,0
49,1,466,226,00:00:01.6333333333333333,0
50,1,470,201,00:00:01.6666666666666667,0
51,1,471,180,00:00:01.7,0
52,1,472,162,00:00:01.7333333333333334,0
53,1,473,148,00:00:01.7666666666666666,0
54,1,473,148,00:00:01.8,0
55,1,476,135,00:00:01.8333333333333333,0
56,1,476,126,00:00:01.8666666666666667,0
57,1,478,116,00:00:01.9,0
58,1,478,111,00:00:01.9333333333333333,0
59,1,481,106,00:00:01.9666666666666666,0
60,1,481,106,00:00:02.0,0
61,1,481,103,00:00:02.033333333333333,0
62,1,483,101,00:00:02.0666666666666664,0
63,1,483,101,00:00:02.1,0
64,1,486,101,00:00:02.1333333333333333,0
65,1,486,103,00:00:02.1666666666666665,0
66,1,486,102,00:00:02.2,0
67,1,487,106,00:00:02.2333333333333334,0
68,1,490,110,00:00:02.2666666666666666,0
69,1,491,116,00:00:02.3,0
70,1,491,121,00:00:02.3333333333333335,0
71,1,493,131,00:00:02.3666666666666667,0
72,1,493,128,00:00:02.4,0
73,1,496,138,00:00:02.433333333333333,0
74,1,496,146,00:00:02.466666666666667,0
75,1,498,156,00:00:02.5,0
76,1,498,168,00:00:02.533333333333333,0
77,1,501,181,00:00:02.5666666666666664,0
78,1,501,180,00:00:02.6,0
79,1,501,191,00:00:02.6333333333333333,0
80,1,503,206,00:00:02.6666666666666665,0
81,1,503,218,00:00:02.7,1
82,1,495,246,00:00:02.7333333333333334,0
83,1,486,271,00:00:02.7666666666666666,0
84,1,486,270,00:00:02.8,0
85,1,478,290,00:00:02.8333333333333335,0
86,1,471,306,00:00:02.8666666666666667,0
87,1,466,323,00:00:02.9,0
88,1,461,340,00:00:02.933333333333333,0
89,1,456,356,00:00:02.966666666666667,0
90,1,456,353,00:00:03.0,0
91,1,451,371,00:00:03.033333333333333,0
92,1,448,386,00:00:03.0666666666666664,0
93,1,443,401,00:00:03.1,0
94,1,441,417,00:00:03.1333333333333333,0
95,1,442,422,00:00:03.1666666666666665,0
96,1,441,417,00:00:03.2,0
97,1,450,392,00:00:03.2333333333333334,1
98,1,456,373,00:00:03.2666666666666666,0
99,1,458,363,00:00:03.3,0
100,1,461,353,00:00:03.3333333333333335,0
101,1,463,347,00:00:03.3666666666666667,0
102,1,463,348,00:00:03.4,0
103,1,466,343,00:00:03.433333333333333,0
104,1,468,341,00:00:03.466666666666667,0
105,1,471,341,00:00:03.5,0
106,1,471,341,00:00:03.533333333333333,0
107,1,473,343,00:00:03.5666666666666664,0
108,1,473,343,00:00:03.6,0
109,1,476,346,00:00:03.6333333333333333,0
110,1,476,351,00:00:03.6666666666666665,0
111,1,476,356,00:00:03.6999999999999997,0
112,1,478,361,00:00:03.7333333333333334,0
113,1,480,367,00:00:03.7666666666666666,0
114,1,480,371,00:00:03.8,0
115,1,481,376,00:00:03.8333333333333335,0
116,1,481,386,00:00:03.8666666666666667,0
117,1,482,390,00:00:03.9,0
118,1,480,378,00:00:03.933333333333333,1
119,1,476,368,00:00:03.966666666666667,0
120,1,476,368,00:00:04.0,0
121,1,472,356,00:00:04.033333333333333,0
122,1,466,346,00:00:04.066666666666666,0
123,1,466,343,00:00:04.1,0
124,1,463,341,00:00:04.133333333333333,0
125,1,461,341,00:00:04.166666666666667,0
126,1,461,341,00:00:04.2,0
127,1,460,340,00:00:04.233333333333333,0
128,1,458,338,00:00:04.266666666666667,0
129,1,456,341,00:00:04.3,0
130,1,452,346,00:00:04.333333333333333,0
131,1,451,351,00:00:04.366666666666666,0
132,1,450,351,00:00:04.4,0
133,1,447,356,00:00:04.433333333333334,0
134,1,446,363,00:00:04.466666666666667,0
135,1,442,371,00:00:04.5,0
136,1,441,382,00:00:04.533333333333333,0
137,1,438,392,00:00:04.566666666666666,0
138,1,438,393,00:00:04.6,0
139,1,438,403,00:00:04.633333333333333,0
140,1,435,421,00:00:04.666666666666667,0
141,1,431,433,00:00:04.7,1
142,0,0,0,00:00:04.733333333333333,0
143,1,423,371,00:00:04.766666666666667,0
144,1,426,371,00:00:04.8,0
145,1,431,340,00:00:04.833333333333333,0
146,1,431,312,00:00:04.866666666666666,0
147,1,431,290,00:00:04.9,0
148,1,431,272,00:00:04.933333333333334,0
149,1,431,258,00:00:04.966666666666667,0
150,1,431,257,00:00:05.0,0
151,1,432,246,00:00:05.033333333333333,0
152,1,433,236,00:00:05.066666666666666,0
153,1,433,228,00:00:05.1,0
