Frame,Visibility,X,Y,Time,Hit
0,1,406,446,00:00:00.0,1
1,1,396,442,00:00:00.03333333333333333,0
2,0,0,0,00:00:00.06666666666666667,0
3,1,377,440,00:00:00.1,0
4,1,366,441,00:00:00.13333333333333333,0
5,1,356,441,00:00:00.16666666666666666,0
6,1,346,443,00:00:00.2,0
7,1,336,446,00:00:00.23333333333333334,0
8,1,335,447,00:00:00.26666666666666666,0
9,1,325,453,00:00:00.3,0
10,1,316,461,00:00:00.3333333333333333,0
11,1,306,466,00:00:00.36666666666666664,0
12,1,298,475,00:00:00.4,0
13,1,291,485,00:00:00.43333333333333335,0
14,1,290,485,00:00:00.4666666666666667,0
15,0,0,0,00:00:00.5,0
16,0,0,0,00:00:00.5333333333333333,0
17,0,0,0,00:00:00.5666666666666667,0
18,0,0,0,00:00:00.6,0
19,0,0,0,00:00:00.6333333333333333,0
20,0,0,0,00:00:00.6666666666666666,0
