Frame,Visibility,X,Y,Time,Hit
0,0,0,0,00:00:00.0,0
1,0,0,0,00:00:00.03333333333333333,0
2,0,0,0,00:00:00.06666666666666667,0
3,0,0,0,00:00:00.1,0
4,0,0,0,00:00:00.13333333333333333,0
5,0,0,0,00:00:00.16666666666666666,0
6,0,0,0,00:00:00.2,0
7,0,0,0,00:00:00.23333333333333334,0
8,0,0,0,00:00:00.26666666666666666,0
9,0,0,0,00:00:00.3,0
10,0,0,0,00:00:00.3333333333333333,0
11,0,0,0,00:00:00.36666666666666664,0
12,1,651,351,00:00:00.4,0
13,1,656,348,00:00:00.43333333333333335,0
14,1,656,348,00:00:00.4666666666666667,0
15,1,660,346,00:00:00.5,0
16,1,663,346,00:00:00.5333333333333333,0
17,1,667,347,00:00:00.5666666666666667,0
18,1,671,351,00:00:00.6,0
19,1,673,353,00:00:00.6333333333333333,0
20,1,673,353,00:00:00.6666666666666666,0
21,1,676,358,00:00:00.7,0
22,1,681,366,00:00:00.7333333333333333,0
23,1,715,361,00:00:00.7666666666666666,0
24,1,701,362,00:00:00.8,1
25,1,705,358,00:00:00.8333333333333334,0
26,1,705,358,00:00:00.8666666666666667,0
27,0,0,0,00:00:00.9,0
28,0,0,0,00:00:00.9333333333333333,0
29,1,732,351,00:00:00.9666666666666667,0
30,1,736,346,00:00:01.0,0
31,1,741,348,00:00:01.0333333333333332,0
32,1,741,347,00:00:01.0666666666666667,0
33,1,746,351,00:00:01.1,0
34,1,751,356,00:00:01.1333333333333333,0
35,1,756,361,00:00:01.1666666666666667,0
36,1,761,366,00:00:01.2,0
37,1,767,373,00:00:01.2333333333333334,0
38,1,768,373,00:00:01.2666666666666666,0
39,1,773,381,00:00:01.3,0
40,1,780,392,00:00:01.3333333333333333,0
41,1,785,403,00:00:01.3666666666666667,0
42,1,788,416,00:00:01.4,0
43,1,792,428,00:00:01.4333333333333333,0
44,1,793,428,00:00:01.4666666666666666,0
45,1,796,443,00:00:01.5,0
46,1,801,458,00:00:01.5333333333333332,0
47,1,805,476,00:00:01.5666666666666667,0
48,0,0,0,00:00:01.6,0
49,1,811,355,00:00:01.6333333333333333,1
50,1,810,350,00:00:01.6666666666666667,0
51,1,813,298,00:00:01.7,0
52,1,816,255,00:00:01.7333333333333334,0
53,1,817,220,00:00:01.7666666666666666,0
54,1,818,188,00:00:01.8,0
55,1,821,165,00:00:01.8333333333333333,0
56,1,821,163,00:00:01.8666666666666667,0
57,1,821,141,00:00:01.9,0
58,1,821,121,00:00:01.9333333333333333,0
59,1,823,106,00:00:01.9666666666666666,0
60,1,823,92,00:00:02.0,0
61,1,823,81,00:00:02.033333333333333,0
62,1,825,80,00:00:02.0666666666666664,0
63,1,826,71,00:00:02.1,0
64,1,826,63,00:00:02.1333333333333333,0
65,1,826,56,00:00:02.1666666666666665,0
66,1,827,51,00:00:02.2,0
67,1,828,50,00:00:02.2333333333333334,0
68,1,827,48,00:00:02.2666666666666666,0
69,1,827,48,00:00:02.3,0
70,1,828,47,00:00:02.3333333333333335,0
71,1,828,50,00:00:02.3666666666666667,0
72,1,831,51,00:00:02.4,0
73,1,831,56,00:00:02.433333333333333,0
74,1,831,56,00:00:02.466666666666667,0
75,1,831,61,00:00:02.5,0
76,1,831,66,00:00:02.533333333333333,0
77,1,833,73,00:00:02.5666666666666664,0
78,1,833,83,00:00:02.6,0
79,1,835,91,00:00:02.6333333333333333,0
80,1,835,91,00:00:02.6666666666666665,0
81,1,836,102,00:00:02.7,0
82,1,836,113,00:00:02.7333333333333334,0
83,1,836,126,00:00:02.7666666666666666,0
84,1,838,138,00:00:02.8,0
85,1,840,151,00:00:02.8333333333333335,0
86,1,838,151,00:00:02.8666666666666667,0
87,1,838,166,00:00:02.9,0
88,1,841,181,00:00:02.933333333333333,0
89,1,841,196,00:00:02.966666666666667,0
90,1,841,211,00:00:03.0,0
91,1,842,226,00:00:03.033333333333333,0
92,1,842,226,00:00:03.0666666666666664,0
93,1,843,241,00:00:03.1,0
94,1,843,260,00:00:03.1333333333333333,0
95,1,845,276,00:00:03.1666666666666665,0
96,1,846,293,00:00:03.2,0
97,1,848,308,00:00:03.2333333333333334,0
98,1,845,307,00:00:03.2666666666666666,0
99,1,846,330,00:00:03.3,0
100,1,847,347,00:00:03.3333333333333335,0
101,1,846,362,00:00:03.3666666666666667,0
102,1,846,380,00:00:03.4,0
103,0,0,0,00:00:03.433333333333333,0
104,0,0,0,00:00:03.466666666666667,0
105,1,847,406,00:00:03.5,0
106,1,846,402,00:00:03.533333333333333,0
107,1,846,400,00:00:03.5666666666666664,0
108,0,0,0,00:00:03.6,0
109,0,0,0,00:00:03.6333333333333333,0
110,0,0,0,00:00:03.6666666666666665,0
111,1,843,398,00:00:03.6999999999999997,0
112,1,843,401,00:00:03.7333333333333334,0
113,1,841,402,00:00:03.7666666666666666,0
114,1,841,408,00:00:03.8,0
115,1,843,408,00:00:03.8333333333333335,0
116,1,842,407,00:00:03.8666666666666667,0
117,0,0,0,00:00:03.9,0
118,0,0,0,00:00:03.933333333333333,0
119,1,841,413,00:00:03.966666666666667,0
