Frame,Visibility,X,Y,Time,Hit
0,0,0,0,00:00:00.0,0
1,0,0,0,00:00:00.03333333333333333,0
2,0,0,0,00:00:00.06666666666666667,0
3,0,0,0,00:00:00.1,0
4,0,0,0,00:00:00.13333333333333333,0
5,0,0,0,00:00:00.16666666666666666,0
6,1,648,383,00:00:00.2,0
7,1,658,376,00:00:00.23333333333333334,0
8,1,666,366,00:00:00.26666666666666666,0
9,1,673,361,00:00:00.3,0
10,1,680,356,00:00:00.3333333333333333,0
11,1,681,356,00:00:00.36666666666666664,0
12,1,688,355,00:00:00.4,0
13,1,695,353,00:00:00.43333333333333335,0
14,1,701,352,00:00:00.4666666666666667,0
15,1,707,356,00:00:00.5,0
16,1,710,358,00:00:00.5333333333333333,0
17,1,711,357,00:00:00.5666666666666667,0
18,0,0,0,00:00:00.6,0
19,0,0,0,00:00:00.6333333333333333,0
20,0,0,0,00:00:00.6666666666666666,0
21,0,0,0,00:00:00.7,1
22,0,0,0,00:00:00.7333333333333333,0
23,0,0,0,00:00:00.7666666666666666,0
24,0,0,0,00:00:00.8,0
25,0,0,0,00:00:00.8333333333333334,0
26,0,0,0,00:00:00.8666666666666667,0
27,1,773,353,00:00:00.9,0
28,1,776,352,00:00:00.9333333333333333,0
29,1,777,352,00:00:00.9666666666666667,0
30,1,780,353,00:00:01.0,0
31,1,782,353,00:00:01.0333333333333332,0
32,1,786,358,00:00:01.0666666666666667,0
33,1,790,363,00:00:01.1,0
34,1,793,371,00:00:01.1333333333333333,0
35,1,796,371,00:00:01.1666666666666667,0
36,1,798,378,00:00:01.2,0
37,1,802,388,00:00:01.2333333333333334,0
38,1,806,401,00:00:01.2666666666666666,0
39,1,811,411,00:00:01.3,0
40,1,813,423,00:00:01.3333333333333333,0
41,1,816,423,00:00:01.3666666666666667,0
42,1,817,437,00:00:01.4,1
43,1,821,426,00:00:01.4333333333333333,0
44,1,822,411,00:00:01.4666666666666666,0
45,1,821,395,00:00:01.5,0
46,1,821,383,00:00:01.5333333333333332,0
47,1,821,381,00:00:01.5666666666666667,0
48,1,822,373,00:00:01.6,0
49,1,823,366,00:00:01.6333333333333333,0
50,1,826,361,00:00:01.6666666666666667,0
51,1,826,356,00:00:01.7,0
52,1,826,351,00:00:01.7333333333333334,0
53,1,826,351,00:00:01.7666666666666666,0
54,1,826,351,00:00:01.8,0
55,1,825,351,00:00:01.8333333333333333,0
56,1,822,353,00:00:01.8666666666666667,0
57,1,821,358,00:00:01.9,0
58,1,821,361,00:00:01.9333333333333333,0
59,1,821,363,00:00:01.9666666666666666,0
60,1,821,371,00:00:02.0,0
61,1,820,376,00:00:02.033333333333333,0
62,1,820,383,00:00:02.0666666666666664,0
63,1,821,393,00:00:02.1,0
64,1,821,401,00:00:02.1333333333333333,0
65,1,821,402,00:00:02.1666666666666665,0
66,1,820,413,00:00:02.2,0
67,1,820,426,00:00:02.2333333333333334,1
68,0,0,0,00:00:02.2666666666666666,0
69,1,796,362,00:00:02.3,0
70,1,778,323,00:00:02.3333333333333335,0
71,1,777,323,00:00:02.3666666666666667,0
72,1,761,286,00:00:02.4,0
73,1,750,257,00:00:02.433333333333333,0
74,1,737,228,00:00:02.466666666666667,0
75,1,725,206,00:00:02.5,0
76,1,716,186,00:00:02.533333333333333,0
77,1,713,186,00:00:02.5666666666666664,0
78,1,703,168,00:00:02.6,0
79,1,693,153,00:00:02.6333333333333333,0
80,1,683,141,00:00:02.6666666666666665,0
81,1,673,128,00:00:02.7,0
82,1,666,121,00:00:02.7333333333333334,0
83,1,666,121,00:00:02.7666666666666666,0
84,1,657,113,00:00:02.8,0
85,1,647,107,00:00:02.8333333333333335,0
86,1,638,103,00:00:02.8666666666666667,0
87,1,631,103,00:00:02.9,0
88,1,623,102,00:00:02.933333333333333,0
89,1,622,102,00:00:02.966666666666667,0
90,1,615,103,00:00:03.0,0
91,1,606,106,00:00:03.033333333333333,0
92,1,597,111,00:00:03.0666666666666664,0
93,1,590,118,00:00:03.1,0
94,1,583,125,00:00:03.1333333333333333,0
95,1,581,125,00:00:03.1666666666666665,0
96,1,573,136,00:00:03.2,0
97,1,566,147,00:00:03.2333333333333334,0
98,1,558,158,00:00:03.2666666666666666,0
99,1,551,173,00:00:03.3,0
100,1,546,186,00:00:03.3333333333333335,0
101,1,543,186,00:00:03.3666666666666667,0
102,1,536,203,00:00:03.4,0
103,1,531,221,00:00:03.433333333333333,0
104,1,525,238,00:00:03.466666666666667,0
105,1,518,258,00:00:03.5,0
106,1,513,278,00:00:03.533333333333333,0
107,1,513,278,00:00:03.5666666666666664,0
108,1,506,301,00:00:03.6,0
109,1,496,322,00:00:03.6333333333333333,1
110,1,488,333,00:00:03.6666666666666665,0
111,1,483,341,00:00:03.6999999999999997,0
112,1,480,346,00:00:03.7333333333333334,0
113,1,478,346,00:00:03.7666666666666666,0
114,1,476,352,00:00:03.8,0
115,1,476,358,00:00:03.8333333333333335,0
116,1,473,363,00:00:03.8666666666666667,0
117,1,471,371,00:00:03.9,0
118,1,471,376,00:00:03.933333333333333,0
119,1,471,376,00:00:03.966666666666667,0
120,1,468,383,00:00:04.0,0
121,1,467,380,00:00:04.033333333333333,0
122,1,461,361,00:00:04.066666666666666,1
123,1,463,355,00:00:04.1,0
124,1,461,343,00:00:04.133333333333333,0
125,1,461,342,00:00:04.166666666666667,0
126,1,458,336,00:00:04.2,0
127,1,456,328,00:00:04.233333333333333,0
128,1,453,325,00:00:04.266666666666667,0
129,1,451,321,00:00:04.3,0
130,1,451,321,00:00:04.333333333333333,0
131,1,450,320,00:00:04.366666666666666,0
132,1,448,321,00:00:04.4,0
133,1,446,321,00:00:04.433333333333334,0
134,1,445,323,00:00:04.466666666666667,0
135,1,442,326,00:00:04.5,0
136,1,441,331,00:00:04.533333333333333,0
137,1,441,333,00:00:04.566666666666666,0
138,1,438,338,00:00:04.6,0
139,1,436,346,00:00:04.633333333333333,0
140,1,433,356,00:00:04.666666666666667,0
141,1,433,366,00:00:04.7,0
142,1,431,376,00:00:04.733333333333333,0
143,1,431,376,00:00:04.766666666666667,0
144,1,428,388,00:00:04.8,0
145,1,426,401,00:00:04.833333333333333,0
146,1,423,416,00:00:04.866666666666666,0
147,1,421,432,00:00:04.9,0
148,1,420,445,00:00:04.933333333333334,0
149,1,420,446,00:00:04.966666666666667,0
150,0,0,0,00:00:05.0,1
151,0,0,0,00:00:05.033333333333333,0
152,0,0,0,00:00:05.066666666666666,0
153,1,420,417,00:00:05.1,0
