Frame,Visibility,X,Y,Time,Hit
0,0,0,0,00:00:00.0,0
1,0,0,0,00:00:00.03333333333333333,0
2,0,0,0,00:00:00.06666666666666667,0
3,1,693,348,00:00:00.1,0
4,1,696,351,00:00:00.13333333333333333,0
5,1,698,356,00:00:00.16666666666666666,0
6,1,701,363,00:00:00.2,0
7,1,701,365,00:00:00.23333333333333334,0
8,1,703,371,00:00:00.26666666666666666,0
9,1,706,381,00:00:00.3,0
10,1,706,390,00:00:00.3333333333333333,0
11,1,710,401,00:00:00.36666666666666664,0
12,1,710,416,00:00:00.4,0
13,1,710,416,00:00:00.43333333333333335,0
14,1,711,426,00:00:00.4666666666666667,0
15,0,0,0,00:00:00.5,1
16,0,0,0,00:00:00.5333333333333333,0
17,1,746,382,00:00:00.5666666666666667,0
18,1,753,371,00:00:00.6,0
19,1,755,371,00:00:00.6333333333333333,0
20,1,763,361,00:00:00.6666666666666666,0
21,1,771,353,00:00:00.7,0
22,1,778,351,00:00:00.7333333333333333,0
23,1,786,346,00:00:00.7666666666666666,0
24,1,790,346,00:00:00.8,0
25,1,791,345,00:00:00.8333333333333334,0
26,1,796,346,00:00:00.8666666666666667,0
27,1,801,346,00:00:00.9,0
28,1,807,348,00:00:00.9333333333333333,0
29,1,812,351,00:00:00.9666666666666667,0
30,1,816,356,00:00:01.0,0
31,1,817,358,00:00:01.0333333333333332,0
32,1,821,361,00:00:01.0666666666666667,0
33,1,826,371,00:00:01.1,0
34,1,831,378,00:00:01.1333333333333333,0
35,1,833,386,00:00:01.1666666666666667,0
36,1,836,397,00:00:01.2,0
37,1,838,396,00:00:01.2333333333333334,1
38,1,838,390,00:00:01.2666666666666666,0
39,1,841,378,00:00:01.3,0
40,1,840,370,00:00:01.3333333333333333,0
41,1,838,361,00:00:01.3666666666666667,0
42,1,837,356,00:00:01.4,0
43,1,837,356,00:00:01.4333333333333333,0
44,1,838,351,00:00:01.4666666666666666,0
45,1,838,346,00:00:01.5,0
46,1,836,346,00:00:01.5333333333333332,0
47,1,836,346,00:00:01.5666666666666667,0
48,1,835,348,00:00:01.6,0
49,1,835,348,00:00:01.6333333333333333,0
50,1,833,351,00:00:01.6666666666666667,0
51,1,831,356,00:00:01.7,0
52,1,828,363,00:00:01.7333333333333334,0
53,1,826,371,00:00:01.7666666666666666,0
54,1,826,378,00:00:01.8,0
55,1,825,381,00:00:01.8333333333333333,0
56,1,823,391,00:00:01.8666666666666667,0
57,1,821,401,00:00:01.9,0
58,1,821,413,00:00:01.9333333333333333,0
59,1,820,428,00:00:01.9666666666666666,0
60,1,820,437,00:00:02.0,0
61,1,820,435,00:00:02.033333333333333,1
62,1,821,423,00:00:02.0666666666666664,0
63,1,823,401,00:00:02.1,0
64,1,825,387,00:00:02.1333333333333333,0
65,1,826,378,00:00:02.1666666666666665,0
66,1,826,371,00:00:02.2,0
67,1,826,370,00:00:02.2333333333333334,0
68,1,826,363,00:00:02.2666666666666666,0
69,1,826,360,00:00:02.3,0
70,1,826,355,00:00:02.3333333333333335,0
71,1,827,351,00:00:02.3666666666666667,0
72,1,828,351,00:00:02.4,0
73,1,831,351,00:00:02.433333333333333,0
74,1,831,351,00:00:02.466666666666667,0
75,1,833,355,00:00:02.5,0
76,1,835,358,00:00:02.533333333333333,0
77,1,836,363,00:00:02.5666666666666664,0
78,1,838,370,00:00:02.6,0
79,1,838,371,00:00:02.6333333333333333,0
80,1,841,376,00:00:02.6666666666666665,0
81,1,842,386,00:00:02.7,0
82,1,843,393,00:00:02.7333333333333334,0
83,1,846,402,00:00:02.7666666666666666,0
84,1,843,410,00:00:02.8,0
85,1,843,411,00:00:02.8333333333333335,0
86,1,841,410,00:00:02.8666666666666667,0
87,1,841,433,00:00:02.9,0
88,1,841,446,00:00:02.933333333333333,0
89,1,841,461,00:00:02.966666666666667,0
90,1,841,475,00:00:03.0,0
91,1,842,478,00:00:03.033333333333333,0
92,1,843,491,00:00:03.0666666666666664,0
93,1,843,500,00:00:03.1,0
94,1,842,496,00:00:03.1333333333333333,0
95,1,842,496,00:00:03.1666666666666665,0
96,1,841,496,00:00:03.2,0
97,1,841,496,00:00:03.2333333333333334,0
98,1,842,497,00:00:03.2666666666666666,0
99,1,841,500,00:00:03.3,0
100,1,842,502,00:00:03.3333333333333335,0
101,1,841,506,00:00:03.3666666666666667,0
102,1,841,503,00:00:03.4,0
103,1,841,503,00:00:03.433333333333333,0
104,1,838,502,00:00:03.466666666666667,0
