Frame,Visibility,X,Y,Time,Hit
0,0,0,0,00:00:00.0,0
1,0,0,0,00:00:00.03333333333333333,0
2,0,0,0,00:00:00.06666666666666667,0
3,0,0,0,00:00:00.1,0
4,0,0,0,00:00:00.13333333333333333,0
5,0,0,0,00:00:00.16666666666666666,0
6,0,0,0,00:00:00.2,0
7,0,0,0,00:00:00.23333333333333334,0
8,0,0,0,00:00:00.26666666666666666,0
9,1,580,367,00:00:00.3,0
10,1,573,376,00:00:00.3333333333333333,0
11,1,566,386,00:00:00.36666666666666664,0
12,1,566,386,00:00:00.4,0
13,1,558,396,00:00:00.43333333333333335,0
14,1,552,406,00:00:00.4666666666666667,0
15,0,0,0,00:00:00.5,0
16,0,0,0,00:00:00.5333333333333333,1
17,0,0,0,00:00:00.5666666666666667,0
18,1,586,407,00:00:00.6,0
19,1,522,378,00:00:00.6333333333333333,0
20,1,513,366,00:00:00.6666666666666666,0
21,1,507,356,00:00:00.7,0
22,1,503,348,00:00:00.7333333333333333,0
23,1,500,343,00:00:00.7666666666666666,0
24,1,500,343,00:00:00.8,0
25,1,496,338,00:00:00.8333333333333334,0
26,1,493,336,00:00:00.8666666666666667,0
27,1,491,335,00:00:00.9,0
28,1,487,336,00:00:00.9333333333333333,0
29,1,483,338,00:00:00.9666666666666667,0
30,1,483,338,00:00:01.0,0
31,1,481,343,00:00:01.0333333333333332,0
32,1,477,351,00:00:01.0666666666666667,0
33,1,475,356,00:00:01.1,0
34,1,471,363,00:00:01.1333333333333333,0
35,1,466,371,00:00:01.1666666666666667,0
36,1,466,371,00:00:01.2,0
37,1,465,381,00:00:01.2333333333333334,0
38,1,461,391,00:00:01.2666666666666666,0
39,1,460,401,00:00:01.3,0
40,1,461,376,00:00:01.3333333333333333,1
41,1,461,340,00:00:01.3666666666666667,0
42,1,461,340,00:00:01.4,0
43,1,462,318,00:00:01.4333333333333333,0
44,1,461,301,00:00:01.4666666666666666,0
45,1,461,281,00:00:01.5,0
46,1,462,263,00:00:01.5333333333333332,0
47,1,462,251,00:00:01.5666666666666667,0
48,1,462,251,00:00:01.6,0
49,1,462,238,00:00:01.6333333333333333,0
50,1,461,228,00:00:01.6666666666666667,0
51,1,462,221,00:00:01.7,0
52,1,462,216,00:00:01.7333333333333334,0
53,1,462,211,00:00:01.7666666666666666,0
54,1,461,211,00:00:01.8,0
55,1,462,208,00:00:01.8333333333333333,0
56,1,462,206,00:00:01.8666666666666667,0
57,1,461,206,00:00:01.9,0
58,1,461,208,00:00:01.9333333333333333,0
59,1,461,211,00:00:01.9666666666666666,0
60,1,461,211,00:00:02.0,0
61,1,461,216,00:00:02.033333333333333,0
62,1,461,223,00:00:02.0666666666666664,0
63,1,461,231,00:00:02.1,0
64,1,458,241,00:00:02.1333333333333333,0
65,1,458,252,00:00:02.1666666666666665,0
66,1,458,252,00:00:02.2,0
67,1,458,266,00:00:02.2333333333333334,0
68,1,456,280,00:00:02.2666666666666666,0
69,1,456,293,00:00:02.3,0
70,1,455,311,00:00:02.3333333333333335,0
71,1,453,328,00:00:02.3666666666666667,0
72,1,453,328,00:00:02.4,0
73,1,453,346,00:00:02.433333333333333,0
74,1,452,366,00:00:02.466666666666667,0
75,1,446,351,00:00:02.5,0
76,1,441,338,00:00:02.533333333333333,0
77,1,438,331,00:00:02.5666666666666664,0
78,1,438,331,00:00:02.6,1
79,1,436,328,00:00:02.6333333333333333,0
80,1,436,326,00:00:02.6666666666666665,0
81,1,433,326,00:00:02.7,0
82,1,431,327,00:00:02.7333333333333334,0
83,1,431,331,00:00:02.7666666666666666,0
84,1,431,331,00:00:02.8,0
85,1,430,333,00:00:02.8333333333333335,0
86,1,428,338,00:00:02.8666666666666667,0
87,1,428,343,00:00:02.9,0
88,1,426,348,00:00:02.933333333333333,0
89,1,426,356,00:00:02.966666666666667,0
90,1,426,356,00:00:03.0,0
91,1,426,361,00:00:03.033333333333333,0
92,1,426,371,00:00:03.0666666666666664,0
93,1,426,378,00:00:03.1,0
94,1,425,386,00:00:03.1333333333333333,0
95,1,423,396,00:00:03.1666666666666665,0
96,1,425,396,00:00:03.2,0
97,1,423,406,00:00:03.2333333333333334,0
98,1,423,416,00:00:03.2666666666666666,0
99,1,423,416,00:00:03.3,0
100,1,423,413,00:00:03.3333333333333335,0
101,1,423,411,00:00:03.3666666666666667,0
102,1,422,408,00:00:03.4,0
103,1,421,406,00:00:03.433333333333333,0
104,1,421,406,00:00:03.466666666666667,0
105,1,416,406,00:00:03.5,0
106,1,416,410,00:00:03.533333333333333,0
107,1,413,413,00:00:03.5666666666666664,0
108,1,413,413,00:00:03.6,0
109,1,412,416,00:00:03.6333333333333333,0
110,1,408,413,00:00:03.6666666666666665,0
111,1,407,416,00:00:03.6999999999999997,0
112,0,0,0,00:00:03.7333333333333334,0
113,0,0,0,00:00:03.7666666666666666,0
114,0,0,0,00:00:03.8,0
115,0,0,0,00:00:03.8333333333333335,0
116,0,0,0,00:00:03.8666666666666667,0
